Date,Campaign,Channel,Stage,Conversion_Flag,Revenue,Impressions,Clicks,Leads,CTR,CPC,CPA,Country,Device,AgeGroup,Gender,Avg_Time_on_Page_sec,Bounce_Rate,Engagement_Score,Referral_Source,Video_50%,Video_75%,Video_100%,ThruPlay_Rate
2025-03-05,Black Friday,Referral,Signed Up,0,0.0,993,78,16,0.0785,4.83,34.14,USA,Mobile,25-34,Female,199.4,0.13,83.68,Direct,0.93,0.99,1.0,0.001
2025-09-19,Winter Campaign,Referral,Purchase Completed,1,440.05,2244,358,125,0.1595,1.67,7.74,Australia,Desktop,25-34,Male,43.63,0.48,35.63,Organic,0.86,0.92,0.98,0.0004
2025-03-12,Winter Campaign,Referral,Added to Cart,0,0.0,3286,247,98,0.0752,2.89,14.39,UK,Tablet,55+,Female,26.49,0.26,86.76,Direct,0.44,0.64,0.74,0.0002
2024-11-16,Spring Sale,Referral,Added to Cart,0,0.0,4183,701,261,0.1676,2.28,10.83,Australia,Mobile,45-54,Other,141.01,0.58,47.22,Organic,0.7,0.95,0.96,0.0002
2025-05-01,Winter Campaign,Social Media,Visited Website,0,0.0,3931,677,306,0.1722,3.77,37.5,USA,Mobile,25-34,Male,81.23,0.2,1.04,Organic,0.15,0.93,0.98,0.0002
2025-07-06,Winter Campaign,Social Media,Signed Up,0,0.0,1962,378,52,0.1927,0.84,28.29,Australia,Tablet,45-54,Female,191.3,0.15,19.61,Email,0.15,0.46,0.8,0.0004
2025-06-12,Winter Campaign,Referral,Added to Cart,0,0.0,4816,529,61,0.1098,4.62,42.02,UK,Tablet,25-34,Female,38.9,0.23,30.63,Email,0.97,0.98,0.98,0.0002
2024-12-07,Summer Promo,Referral,Visited Website,0,0.0,4599,194,53,0.0422,4.56,37.21,Germany,Mobile,35-44,Female,133.03,0.42,83.29,Organic,0.27,0.75,0.99,0.0002
2024-12-16,Spring Sale,Paid Ads,Signed Up,0,0.0,2342,199,85,0.085,0.62,14.46,Germany,Mobile,25-34,Female,103.13,0.68,69.46,Paid,0.89,0.94,1.0,0.0004
2025-09-11,Summer Promo,Paid Ads,Added to Cart,0,0.0,1581,145,44,0.0917,1.2,40.56,India,Mobile,18-24,Male,211.08,0.14,50.75,Social,0.82,0.94,0.99,0.0006
2024-12-06,Spring Sale,Referral,Added to Cart,0,0.0,2560,220,91,0.0859,0.75,18.68,UK,Desktop,45-54,Male,65.21,0.35,11.45,Organic,0.83,0.98,0.98,0.0004
2025-11-15,Spring Sale,Paid Ads,Purchase Completed,1,203.59,579,14,4,0.0242,4.09,11.84,USA,Mobile,25-34,Other,82.25,0.43,95.13,Direct,0.54,0.74,0.86,0.0015
2025-10-02,Spring Sale,Referral,Added to Cart,0,0.0,2973,491,195,0.1652,4.22,35.76,Australia,Desktop,25-34,Male,209.2,0.2,1.53,Direct,0.22,0.4,0.58,0.0002
2025-09-19,Black Friday,Email,Added to Cart,0,0.0,4297,367,180,0.0854,3.39,35.78,USA,Tablet,35-44,Other,154.65,0.46,58.4,Paid,0.74,0.96,0.97,0.0002
2025-09-28,Black Friday,Referral,Added to Cart,0,0.0,365,69,9,0.189,2.03,39.84,Australia,Desktop,25-34,Male,268.74,0.1,92.02,Direct,0.26,0.68,0.87,0.0024
2025-03-10,Summer Promo,Referral,Signed Up,0,0.0,3276,100,39,0.0305,4.83,38.46,Australia,Desktop,45-54,Female,91.75,0.58,45.18,Paid,0.64,1.0,1.0,0.0003
2025-02-07,Summer Promo,Referral,Purchase Completed,1,145.06,3560,310,142,0.0871,3.1,42.52,USA,Mobile,55+,Male,153.6,0.48,21.73,Social,0.14,0.18,0.58,0.0002
2025-06-18,Spring Sale,Referral,Signed Up,0,0.0,2137,93,45,0.0435,2.54,26.05,USA,Desktop,45-54,Female,239.68,0.13,59.89,Organic,0.5,0.67,0.73,0.0003
2025-06-04,Spring Sale,Social Media,Visited Website,0,0.0,4489,439,108,0.0978,3.9,27.86,Germany,Tablet,25-34,Female,75.74,0.17,63.24,Paid,0.59,0.95,0.96,0.0002
