Applicant_ID,Job_Role,Source,Applied_Date,Screen_Date,Screen_Result,Interview_Date,Interview_Result,Offer_Date,Offer_Status,Join_Date,Joined
APP-11759,HR Executive,Referral,2024-06-26,2024-07-01,No Response,NaT,,NaT,,NaT,0
APP-11760,Data Engineer,Naukri,2024-06-19,2024-06-24,Failed,NaT,,NaT,,NaT,0
APP-11761,Backend Developer,Careers Site,2024-07-11,2024-07-12,Passed,2024-07-17,Rejected,NaT,,NaT,0
APP-11762,HR Executive,Indeed,2024-05-04,2024-05-05,Passed,2024-05-12,Rejected,NaT,,NaT,0
APP-11763,Frontend Developer,Careers Site,2024-03-09,2024-03-14,Passed,2024-03-23,Rejected,NaT,,NaT,0
APP-11764,Data Analyst,Indeed,2024-07-26,2024-07-31,Failed,NaT,,NaT,,NaT,0
APP-11765,Backend Developer,LinkedIn,2024-10-19,2024-10-24,Failed,NaT,,NaT,,NaT,0
APP-11766,Data Engineer,Referral,2024-02-16,2024-02-22,No Response,NaT,,NaT,,NaT,0
APP-11767,Frontend Developer,Careers Site,2024-07-28,2024-08-01,Passed,2024-08-02,No Show,NaT,,NaT,0
APP-11768,Data Engineer,Referral,2024-03-17,2024-03-18,Passed,2024-03-21,Selected,2024-03-25,Declined,NaT,0
APP-11769,Data Analyst,Indeed,2024-08-19,2024-08-22,Passed,2024-08-29,Selected,2024-09-01,Accepted,2024-09-11,1
APP-11770,Data Engineer,Naukri,2024-10-22,2024-10-23,Passed,2024-11-01,Selected,2024-11-04,Accepted,2024-11-23,1
APP-11771,Frontend Developer,Naukri,2024-08-22,2024-08-25,Failed,NaT,,NaT,,NaT,0
APP-11772,Data Analyst,Indeed,2024-07-26,2024-07-30,Passed,2024-07-31,Selected,2024-08-06,Declined,NaT,0
APP-11773,Frontend Developer,Naukri,2024-09-26,2024-09-30,Failed,NaT,,NaT,,NaT,0
APP-11774,HR Executive,Referral,2024-06-23,2024-06-29,Failed,NaT,,NaT,,NaT,0
APP-11775,Business Analyst,LinkedIn,2024-07-29,2024-07-30,Passed,2024-08-06,Selected,2024-08-12,Accepted,2024-08-31,1
APP-11776,Business Analyst,Indeed,2024-06-13,2024-06-16,Failed,NaT,,NaT,,NaT,0
APP-11777,Data Engineer,Naukri,2024-07-07,2024-07-12,Passed,2024-07-15,Selected,2024-07-21,Accepted,2024-07-27,1
APP-11778,Frontend Developer,Careers Site,2024-02-09,2024-02-15,Passed,2024-02-16,No Show,NaT,,NaT,0
APP-11779,Data Engineer,Naukri,2024-04-16,2024-04-20,Passed,2024-04-24,No Show,NaT,,NaT,0
APP-11780,Data Engineer,Careers Site,2024-05-16,2024-05-18,Passed,2024-05-24,Rejected,NaT,,NaT,0
APP-11781,Data Analyst,Careers Site,2024-03-30,2024-04-02,Failed,NaT,,NaT,,NaT,0
APP-11782,Data Analyst,Careers Site,2024-03-12,2024-03-18,Passed,2024-03-23,Selected,2024-03-26,Accepted,2024-04-08,1
APP-11783,Backend Developer,Careers Site,2024-10-07,2024-10-11,Failed,NaT,,NaT,,NaT,0
APP-11784,Data Engineer,Careers Site,2024-03-06,2024-03-08,Failed,NaT,,NaT,,NaT,0
APP-11785,Backend Developer,Indeed,2024-09-05,2024-09-09,Failed,NaT,,NaT,,NaT,0
APP-11786,HR Executive,LinkedIn,2024-08-20,2024-08-24,Passed,2024-08-30,No Show,NaT,,NaT,0
APP-11787,Data Analyst,LinkedIn,2024-01-18,2024-01-24,Passed,2024-02-01,Rejected,NaT,,NaT,0
APP-11788,Data Analyst,Indeed,2024-10-25,2024-10-29,No Response,NaT,,NaT,,NaT,0
APP-11789,HR Executive,LinkedIn,2024-07-17,2024-07-18,Passed,2024-07-24,Selected,2024-07-25,Declined,NaT,0
APP-11790,Data Engineer,Indeed,2024-03-27,2024-04-02,Passed,2024-04-08,Selected,2024-04-13,Accepted,2024-04-24,1
APP-11791,Data Engineer,LinkedIn,2024-07-20,2024-07-23,Passed,2024-07-26,Selected,2024-07-28,Accepted,2024-08-09,1
APP-11792,Frontend Developer,Indeed,2024-08-15,2024-08-16,Passed,2024-08-24,Selected,2024-08-27,No Response,NaT,0
APP-11793,Data Analyst,Indeed,2024-09-09,2024-09-14,Passed,2024-09-17,Selected,2024-09-18,Accepted,2024-09-25,1
APP-11794,Data Engineer,Referral,2024-11-03,2024-11-04,Passed,2024-11-10,No Show,NaT,,NaT,0
APP-11795,HR Executive,Indeed,2024-11-08,2024-11-12,Passed,2024-11-13,Selected,2024-11-18,No Response,NaT,0
APP-11796,HR Executive,LinkedIn,2024-06-23,2024-06-27,Passed,2024-06-29,Selected,2024-07-02,Accepted,2024-07-13,1
APP-11797,Backend Developer,Naukri,2024-11-11,2024-11-13,Passed,2024-11-21,Selected,2024-11-24,Accepted,2024-11-29,1
APP-11798,Backend Developer,Referral,2024-08-22,2024-08-25,Passed,2024-08-27,Selected,2024-08-29,Accepted,2024-09-05,1
APP-11799,Business Analyst,LinkedIn,2024-03-16,2024-03-19,Passed,2024-03-28,Selected,2024-04-01,Accepted,2024-04-09,1
APP-11800,HR Executive,Referral,2024-06-14,2024-06-19,Passed,2024-06-20,Selected,2024-06-26,Declined,NaT,0
APP-11801,Frontend Developer,Referral,2024-07-24,2024-07-25,Passed,2024-07-28,Selected,2024-08-02,Declined,NaT,0
APP-11802,Business Analyst,LinkedIn,2024-11-02,2024-11-08,Passed,2024-11-15,No Show,NaT,,NaT,0
APP-11803,Frontend Developer,Indeed,2024-06-17,2024-06-23,Passed,2024-06-30,Rejected,NaT,,NaT,0
APP-11804,HR Executive,Naukri,2024-10-22,2024-10-25,Passed,2024-10-27,Rejected,NaT,,NaT,0
APP-11805,HR Executive,LinkedIn,2024-07-01,2024-07-06,Failed,NaT,,NaT,,NaT,0
APP-11806,Backend Developer,Indeed,2024-04-16,2024-04-18,Passed,2024-04-26,Rejected,NaT,,NaT,0
APP-11807,Backend Developer,Careers Site,2024-05-13,2024-05-17,No Response,NaT,,NaT,,NaT,0
APP-11808,Frontend Developer,Referral,2024-07-20,2024-07-22,Passed,2024-07-31,Selected,2024-08-03,Declined,NaT,0
APP-11809,Data Engineer,Naukri,2024-10-22,2024-10-25,Passed,2024-10-27,Selected,2024-11-02,Declined,NaT,0
APP-11810,Business Analyst,Careers Site,2024-08-31,2024-09-06,Passed,2024-09-07,Selected,2024-09-10,Accepted,2024-09-20,1
APP-11811,HR Executive,Naukri,2024-07-25,2024-07-28,No Response,NaT,,NaT,,NaT,0
APP-11812,HR Executive,Indeed,2024-04-10,2024-04-16,Passed,2024-04-25,Selected,2024-04-28,Accepted,2024-05-08,1
APP-11813,Data Analyst,LinkedIn,2024-02-04,2024-02-08,No Response,NaT,,NaT,,NaT,0
APP-11814,Data Engineer,LinkedIn,2024-01-21,2024-01-25,Passed,2024-01-26,Selected,2024-01-31,Accepted,2024-02-05,1
APP-11815,Data Engineer,Indeed,2024-08-30,2024-09-04,Passed,2024-09-13,Rejected,NaT,,NaT,0
APP-11816,Data Analyst,Indeed,2024-04-01,2024-04-04,Failed,NaT,,NaT,,NaT,0
APP-11817,Backend Developer,Referral,2024-05-18,2024-05-21,Passed,2024-05-28,Selected,2024-05-29,Declined,NaT,0
APP-11818,Backend Developer,Referral,2024-08-22,2024-08-27,Passed,2024-08-28,Selected,2024-09-03,Accepted,2024-09-10,1
APP-11819,HR Executive,Indeed,2024-03-21,2024-03-25,Passed,2024-03-27,No Show,NaT,,NaT,0
APP-11820,Business Analyst,LinkedIn,2024-04-20,2024-04-21,Passed,2024-04-25,Rejected,NaT,,NaT,0
APP-11821,HR Executive,Referral,2024-04-18,2024-04-22,Passed,2024-04-28,Selected,2024-05-01,Accepted,2024-05-18,1
APP-11822,Frontend Developer,Careers Site,2024-07-25,2024-07-27,Passed,2024-08-05,Selected,2024-08-06,No Response,NaT,0
APP-11823,Data Engineer,Indeed,2024-06-21,2024-06-27,No Response,NaT,,NaT,,NaT,0
APP-11824,Backend Developer,Naukri,2024-11-06,2024-11-09,Passed,2024-11-13,Selected,2024-11-15,Declined,NaT,0
APP-11825,Data Analyst,Naukri,2024-02-07,2024-02-10,Failed,NaT,,NaT,,NaT,0
APP-11826,Backend Developer,Naukri,2024-07-26,2024-07-28,No Response,NaT,,NaT,,NaT,0
APP-11827,HR Executive,Careers Site,2024-11-22,2024-11-28,Passed,2024-12-05,Rejected,NaT,,NaT,0
APP-11828,Data Engineer,Careers Site,2024-01-24,2024-01-28,No Response,NaT,,NaT,,NaT,0
APP-11829,Business Analyst,Careers Site,2024-05-07,2024-05-12,Passed,2024-05-19,Selected,2024-05-25,Declined,NaT,0
APP-11830,Backend Developer,Indeed,2024-07-29,2024-07-31,Passed,2024-08-03,Selected,2024-08-06,No Response,NaT,0
APP-11831,Backend Developer,Naukri,2024-10-25,2024-10-30,Passed,2024-11-08,Rejected,NaT,,NaT,0
APP-11832,Business Analyst,LinkedIn,2024-03-17,2024-03-23,Passed,2024-03-26,Rejected,NaT,,NaT,0
APP-11833,Business Analyst,Careers Site,2024-01-08,2024-01-12,Passed,2024-01-15,Selected,2024-01-20,Accepted,2024-02-07,1
APP-11834,Backend Developer,Careers Site,2024-05-28,2024-06-01,Passed,2024-06-03,Selected,2024-06-05,Declined,NaT,0
APP-11835,Data Engineer,Careers Site,2024-07-14,2024-07-15,Failed,NaT,,NaT,,NaT,0
APP-11836,Data Analyst,Indeed,2024-06-01,2024-06-07,Passed,2024-06-08,No Show,NaT,,NaT,0
APP-11837,HR Executive,Careers Site,2024-09-05,2024-09-09,Failed,NaT,,NaT,,NaT,0
APP-11838,Frontend Developer,Careers Site,2024-01-02,2024-01-05,Passed,2024-01-09,Rejected,NaT,,NaT,0
APP-11839,HR Executive,LinkedIn,2024-08-15,2024-08-18,Passed,2024-08-25,Selected,2024-08-31,Declined,NaT,0
APP-11840,Backend Developer,Indeed,2024-05-17,2024-05-21,No Response,NaT,,NaT,,NaT,0
APP-11841,Frontend Developer,LinkedIn,2024-07-20,2024-07-23,Passed,2024-08-01,Selected,2024-08-07,Accepted,2024-08-15,1
APP-11842,Data Engineer,Referral,2024-03-01,2024-03-06,Passed,2024-03-12,Selected,2024-03-16,Declined,NaT,0
APP-11843,Data Engineer,Naukri,2024-09-05,2024-09-10,No Response,NaT,,NaT,,NaT,0
APP-11844,Business Analyst,Referral,2024-01-21,2024-01-27,Failed,NaT,,NaT,,NaT,0
APP-11845,Data Engineer,Referral,2024-01-10,2024-01-13,No Response,NaT,,NaT,,NaT,0
APP-11846,Data Engineer,Referral,2024-05-24,2024-05-25,Passed,2024-05-27,No Show,NaT,,NaT,0
APP-11847,Frontend Developer,LinkedIn,2024-02-02,2024-02-08,Failed,NaT,,NaT,,NaT,0
APP-11848,Backend Developer,Naukri,2024-04-04,2024-04-07,Passed,2024-04-13,Selected,2024-04-14,Declined,NaT,0
APP-11849,HR Executive,LinkedIn,2024-11-14,2024-11-18,Failed,NaT,,NaT,,NaT,0
APP-11850,Backend Developer,Indeed,2024-04-01,2024-04-02,Passed,2024-04-10,Selected,2024-04-11,Accepted,2024-04-22,1
APP-11851,HR Executive,Careers Site,2024-10-05,2024-10-09,Passed,2024-10-14,No Show,NaT,,NaT,0
APP-11852,Backend Developer,LinkedIn,2024-04-14,2024-04-16,Passed,2024-04-17,Rejected,NaT,,NaT,0
APP-11853,Backend Developer,Indeed,2024-09-06,2024-09-08,Passed,2024-09-09,Rejected,NaT,,NaT,0
APP-11854,HR Executive,Naukri,2024-05-04,2024-05-05,Passed,2024-05-07,Rejected,NaT,,NaT,0
APP-11855,Data Engineer,Naukri,2024-09-22,2024-09-24,Passed,2024-10-01,Selected,2024-10-05,Accepted,2024-10-13,1
APP-11856,Business Analyst,Careers Site,2024-10-18,2024-10-21,No Response,NaT,,NaT,,NaT,0
APP-11857,Backend Developer,Careers Site,2024-04-04,2024-04-10,Passed,2024-04-14,Selected,2024-04-19,Accepted,2024-05-07,1
APP-11858,Business Analyst,Indeed,2024-08-08,2024-08-14,Passed,2024-08-22,No Show,NaT,,NaT,0
APP-11859,Data Analyst,Indeed,2024-11-03,2024-11-05,Passed,2024-11-06,Selected,2024-11-08,No Response,NaT,0
APP-11860,Data Engineer,LinkedIn,2024-03-12,2024-03-15,Failed,NaT,,NaT,,NaT,0
APP-11861,Business Analyst,Indeed,2024-04-24,2024-04-25,Passed,2024-04-27,Rejected,NaT,,NaT,0
APP-11862,Backend Developer,Indeed,2024-11-01,2024-11-07,Passed,2024-11-13,No Show,NaT,,NaT,0
APP-11863,Data Analyst,Referral,2024-04-19,2024-04-25,Passed,2024-04-27,Rejected,NaT,,NaT,0
APP-11864,Data Engineer,LinkedIn,2024-11-05,2024-11-06,Failed,NaT,,NaT,,NaT,0
APP-11865,Backend Developer,Referral,2024-03-25,2024-03-28,No Response,NaT,,NaT,,NaT,0
APP-11866,Business Analyst,LinkedIn,2024-11-19,2024-11-20,Passed,2024-11-29,No Show,NaT,,NaT,0
APP-11867,Backend Developer,Indeed,2024-11-02,2024-11-04,Failed,NaT,,NaT,,NaT,0
APP-11868,HR Executive,Indeed,2024-09-14,2024-09-20,No Response,NaT,,NaT,,NaT,0
APP-11869,Data Analyst,LinkedIn,2024-07-15,2024-07-19,Failed,NaT,,NaT,,NaT,0
APP-11870,Data Engineer,Indeed,2024-05-12,2024-05-15,Passed,2024-05-24,Rejected,NaT,,NaT,0
APP-11871,HR Executive,Indeed,2024-05-17,2024-05-19,Passed,2024-05-22,Selected,2024-05-28,No Response,NaT,0
APP-11872,Backend Developer,Naukri,2024-07-09,2024-07-12,No Response,NaT,,NaT,,NaT,0
APP-11873,Data Engineer,Careers Site,2024-11-14,2024-11-15,Passed,2024-11-17,Rejected,NaT,,NaT,0
APP-11874,Backend Developer,Indeed,2024-05-02,2024-05-05,Passed,2024-05-07,Selected,2024-05-10,Declined,NaT,0
APP-11875,HR Executive,LinkedIn,2024-02-28,2024-03-04,Passed,2024-03-13,Selected,2024-03-14,No Response,NaT,0
APP-11876,Backend Developer,Naukri,2024-08-09,2024-08-15,Passed,2024-08-18,Selected,2024-08-23,Accepted,2024-08-31,1
APP-11877,Data Engineer,Indeed,2024-01-28,2024-01-30,Passed,2024-02-02,Selected,2024-02-06,No Response,NaT,0
APP-11878,HR Executive,Naukri,2024-05-08,2024-05-09,Failed,NaT,,NaT,,NaT,0
APP-11879,Business Analyst,Careers Site,2024-10-07,2024-10-08,Passed,2024-10-13,Selected,2024-10-17,Accepted,2024-10-28,1
APP-11880,Data Analyst,Indeed,2024-01-17,2024-01-22,Passed,2024-01-28,Selected,2024-02-02,Accepted,2024-02-16,1
APP-11881,HR Executive,Indeed,2024-08-28,2024-09-03,Passed,2024-09-11,Rejected,NaT,,NaT,0
APP-11882,Data Analyst,Naukri,2024-08-03,2024-08-06,Failed,NaT,,NaT,,NaT,0
APP-11883,Frontend Developer,LinkedIn,2024-02-04,2024-02-05,No Response,NaT,,NaT,,NaT,0
APP-11884,Data Analyst,Indeed,2024-01-13,2024-01-15,Failed,NaT,,NaT,,NaT,0
APP-11885,Data Analyst,Indeed,2024-01-01,2024-01-02,Passed,2024-01-06,No Show,NaT,,NaT,0
APP-11886,Frontend Developer,Naukri,2024-03-20,2024-03-25,No Response,NaT,,NaT,,NaT,0
APP-11887,Frontend Developer,LinkedIn,2024-01-12,2024-01-13,Passed,2024-01-16,Selected,2024-01-20,Declined,NaT,0
APP-11888,Frontend Developer,Careers Site,2024-11-12,2024-11-14,Failed,NaT,,NaT,,NaT,0
APP-11889,Frontend Developer,Referral,2024-02-03,2024-02-08,No Response,NaT,,NaT,,NaT,0
APP-11890,Business Analyst,Indeed,2024-08-14,2024-08-15,Passed,2024-08-21,Selected,2024-08-25,Accepted,2024-09-03,1
APP-11891,Business Analyst,LinkedIn,2024-03-11,2024-03-12,Passed,2024-03-17,Rejected,NaT,,NaT,0
APP-11892,Data Analyst,Referral,2024-03-09,2024-03-15,Passed,2024-03-17,Selected,2024-03-19,Declined,NaT,0
APP-11893,Business Analyst,Careers Site,2024-10-06,2024-10-08,Passed,2024-10-14,Rejected,NaT,,NaT,0
APP-11894,Data Engineer,Naukri,2024-10-19,2024-10-24,Passed,2024-10-27,Rejected,NaT,,NaT,0
APP-11895,Data Analyst,Indeed,2024-08-09,2024-08-11,Passed,2024-08-15,Selected,2024-08-17,Accepted,2024-08-22,1
APP-11896,Data Analyst,Referral,2024-05-14,2024-05-15,Passed,2024-05-20,Selected,2024-05-23,Declined,NaT,0
APP-11897,Frontend Developer,Referral,2024-06-24,2024-06-28,Passed,2024-07-05,Rejected,NaT,,NaT,0
APP-11898,Data Analyst,Careers Site,2024-10-30,2024-10-31,Failed,NaT,,NaT,,NaT,0
APP-11899,Business Analyst,LinkedIn,2024-06-30,2024-07-02,Passed,2024-07-09,Selected,2024-07-14,Accepted,2024-07-28,1
APP-11900,Data Analyst,Indeed,2024-07-29,2024-07-30,Passed,2024-07-31,Selected,2024-08-01,Accepted,2024-08-08,1
APP-11901,Frontend Developer,Referral,2024-08-18,2024-08-24,Passed,2024-08-29,No Show,NaT,,NaT,0
APP-11902,Frontend Developer,Referral,2024-02-19,2024-02-23,Passed,2024-02-28,Selected,2024-03-03,Declined,NaT,0
APP-11903,Data Engineer,LinkedIn,2024-06-16,2024-06-22,Passed,2024-07-01,Selected,2024-07-03,Accepted,2024-07-13,1
APP-11904,Business Analyst,Indeed,2024-02-16,2024-02-21,Passed,2024-02-27,Selected,2024-03-01,Declined,NaT,0
APP-11905,Data Engineer,Referral,2024-04-24,2024-04-27,Passed,2024-04-29,Rejected,NaT,,NaT,0
APP-11906,HR Executive,Careers Site,2024-11-09,2024-11-11,No Response,NaT,,NaT,,NaT,0
APP-11907,Data Analyst,LinkedIn,2024-09-08,2024-09-11,No Response,NaT,,NaT,,NaT,0
APP-11908,Data Analyst,LinkedIn,2024-02-27,2024-03-02,Passed,2024-03-06,Selected,2024-03-12,Accepted,2024-03-25,1
APP-11909,Backend Developer,LinkedIn,2024-04-03,2024-04-08,Failed,NaT,,NaT,,NaT,0
APP-11910,HR Executive,Indeed,2024-05-31,2024-06-04,Passed,2024-06-12,Selected,2024-06-18,Accepted,2024-06-27,1
APP-11911,Data Engineer,Careers Site,2024-09-01,2024-09-06,Passed,2024-09-10,No Show,NaT,,NaT,0
APP-11912,Frontend Developer,Referral,2024-01-17,2024-01-19,Passed,2024-01-26,Selected,2024-01-27,Declined,NaT,0
APP-11913,Business Analyst,Careers Site,2024-02-16,2024-02-22,Passed,2024-02-29,Selected,2024-03-05,Declined,NaT,0
APP-11914,HR Executive,LinkedIn,2024-06-19,2024-06-23,No Response,NaT,,NaT,,NaT,0
APP-11915,HR Executive,Referral,2024-09-12,2024-09-13,Passed,2024-09-19,Selected,2024-09-20,Accepted,2024-09-30,1
APP-11916,Backend Developer,Indeed,2024-02-28,2024-02-29,No Response,NaT,,NaT,,NaT,0
APP-11917,Data Analyst,Careers Site,2024-01-24,2024-01-25,Passed,2024-01-31,Rejected,NaT,,NaT,0
APP-11918,Frontend Developer,Referral,2024-06-14,2024-06-15,Failed,NaT,,NaT,,NaT,0
APP-11919,Backend Developer,Referral,2024-03-11,2024-03-17,Passed,2024-03-21,Rejected,NaT,,NaT,0
APP-11920,HR Executive,Careers Site,2024-07-03,2024-07-05,Passed,2024-07-07,Selected,2024-07-10,Accepted,2024-07-21,1
APP-11921,HR Executive,Referral,2024-03-12,2024-03-15,Passed,2024-03-23,Rejected,NaT,,NaT,0
APP-11922,Business Analyst,Indeed,2024-05-19,2024-05-20,Passed,2024-05-26,No Show,NaT,,NaT,0
APP-11923,Data Analyst,Referral,2024-07-10,2024-07-15,Passed,2024-07-18,No Show,NaT,,NaT,0
APP-11924,Backend Developer,LinkedIn,2024-10-06,2024-10-09,Failed,NaT,,NaT,,NaT,0
APP-11925,Backend Developer,Referral,2024-09-21,2024-09-24,Passed,2024-10-02,Selected,2024-10-07,Accepted,2024-10-21,1
APP-11926,HR Executive,Naukri,2024-02-14,2024-02-19,Passed,2024-02-26,Rejected,NaT,,NaT,0
APP-11927,Data Analyst,Referral,2024-05-13,2024-05-18,Passed,2024-05-25,Selected,2024-05-28,Accepted,2024-06-04,1
APP-11928,Business Analyst,Indeed,2024-10-26,2024-10-29,Passed,2024-11-02,No Show,NaT,,NaT,0
APP-11929,Business Analyst,Referral,2024-01-08,2024-01-11,Failed,NaT,,NaT,,NaT,0
APP-11930,Business Analyst,LinkedIn,2024-05-10,2024-05-15,Passed,2024-05-21,Selected,2024-05-25,Accepted,2024-06-09,1
APP-11931,Data Engineer,Careers Site,2024-01-05,2024-01-10,Passed,2024-01-11,Selected,2024-01-17,Accepted,2024-01-29,1
APP-11932,Data Engineer,Indeed,2024-02-01,2024-02-05,Passed,2024-02-08,Selected,2024-02-11,Declined,NaT,0
APP-11933,Data Analyst,LinkedIn,2024-07-25,2024-07-31,Failed,NaT,,NaT,,NaT,0
APP-11934,Business Analyst,Naukri,2024-02-14,2024-02-15,Passed,2024-02-16,Rejected,NaT,,NaT,0
APP-11935,Backend Developer,Referral,2024-05-15,2024-05-21,Passed,2024-05-23,Rejected,NaT,,NaT,0
APP-11936,HR Executive,Careers Site,2024-06-25,2024-06-28,Passed,2024-07-07,No Show,NaT,,NaT,0
APP-11937,Data Analyst,Indeed,2024-01-15,2024-01-16,Passed,2024-01-24,No Show,NaT,,NaT,0
APP-11938,HR Executive,Careers Site,2024-01-08,2024-01-13,No Response,NaT,,NaT,,NaT,0
APP-11939,Business Analyst,Referral,2024-08-10,2024-08-11,Passed,2024-08-16,Selected,2024-08-19,Declined,NaT,0
APP-11940,Data Analyst,Naukri,2024-04-24,2024-04-30,Passed,2024-05-02,Selected,2024-05-06,Accepted,2024-05-18,1
APP-11941,Data Analyst,LinkedIn,2024-04-02,2024-04-08,Passed,2024-04-09,Rejected,NaT,,NaT,0
APP-11942,Data Engineer,Referral,2024-10-29,2024-11-03,Passed,2024-11-12,Selected,2024-11-16,Declined,NaT,0
APP-11943,Frontend Developer,Indeed,2024-06-20,2024-06-25,Passed,2024-06-30,Selected,2024-07-02,Accepted,2024-07-10,1
APP-11944,HR Executive,Careers Site,2024-03-01,2024-03-02,Passed,2024-03-03,No Show,NaT,,NaT,0
APP-11945,Data Analyst,Naukri,2024-03-08,2024-03-13,Passed,2024-03-14,Selected,2024-03-18,Accepted,2024-04-06,1
APP-11946,Frontend Developer,LinkedIn,2024-09-02,2024-09-07,Failed,NaT,,NaT,,NaT,0
APP-11947,Data Analyst,Indeed,2024-09-18,2024-09-23,Passed,2024-09-29,No Show,NaT,,NaT,0
APP-11948,Data Analyst,Referral,2024-02-20,2024-02-22,Passed,2024-02-29,Rejected,NaT,,NaT,0
APP-11949,Business Analyst,Naukri,2024-03-09,2024-03-13,Passed,2024-03-22,Selected,2024-03-25,Accepted,2024-04-03,1
APP-11950,HR Executive,Indeed,2024-06-27,2024-07-01,Passed,2024-07-06,Rejected,NaT,,NaT,0
APP-11951,Data Analyst,Indeed,2024-01-26,2024-01-28,Passed,2024-02-06,Selected,2024-02-11,Declined,NaT,0
APP-11952,Data Analyst,Careers Site,2024-01-25,2024-01-30,Passed,2024-02-08,Rejected,NaT,,NaT,0
APP-11953,Data Engineer,LinkedIn,2024-02-11,2024-02-15,Passed,2024-02-19,No Show,NaT,,NaT,0
APP-11954,HR Executive,Careers Site,2024-02-03,2024-02-07,Failed,NaT,,NaT,,NaT,0
APP-11955,Backend Developer,Indeed,2024-07-15,2024-07-21,Failed,NaT,,NaT,,NaT,0
APP-11956,Backend Developer,Indeed,2024-08-22,2024-08-26,Passed,2024-08-30,Rejected,NaT,,NaT,0
APP-11957,Backend Developer,Referral,2024-08-08,2024-08-12,No Response,NaT,,NaT,,NaT,0
APP-11958,Backend Developer,Careers Site,2024-02-18,2024-02-23,Passed,2024-02-27,Rejected,NaT,,NaT,0
APP-11959,Data Engineer,LinkedIn,2024-04-02,2024-04-03,Passed,2024-04-12,Rejected,NaT,,NaT,0
APP-11960,Business Analyst,Referral,2024-04-29,2024-05-03,Passed,2024-05-10,Selected,2024-05-14,No Response,NaT,0
APP-11961,Frontend Developer,LinkedIn,2024-09-11,2024-09-12,No Response,NaT,,NaT,,NaT,0
APP-11962,Frontend Developer,Indeed,2024-02-10,2024-02-16,Passed,2024-02-18,Selected,2024-02-20,Accepted,2024-03-06,1
APP-11963,Backend Developer,Indeed,2024-09-01,2024-09-03,Failed,NaT,,NaT,,NaT,0
APP-11964,Data Analyst,LinkedIn,2024-07-30,2024-08-03,Passed,2024-08-06,Selected,2024-08-10,Accepted,2024-08-15,1
APP-11965,Frontend Developer,Careers Site,2024-03-03,2024-03-05,Failed,NaT,,NaT,,NaT,0
APP-11966,Data Engineer,Careers Site,2024-11-20,2024-11-23,Failed,NaT,,NaT,,NaT,0
APP-11967,Frontend Developer,Careers Site,2024-09-15,2024-09-21,Passed,2024-09-26,Selected,2024-09-27,Accepted,2024-10-04,1
APP-11968,Data Analyst,Careers Site,2024-10-08,2024-10-13,Failed,NaT,,NaT,,NaT,0
APP-11969,Data Analyst,LinkedIn,2024-10-05,2024-10-11,Passed,2024-10-20,Selected,2024-10-23,Accepted,2024-11-05,1
APP-11970,Frontend Developer,Careers Site,2024-11-25,2024-11-29,Passed,2024-12-06,No Show,NaT,,NaT,0
APP-11971,Data Engineer,Careers Site,2024-05-08,2024-05-10,Passed,2024-05-18,No Show,NaT,,NaT,0
APP-11972,Data Analyst,Careers Site,2024-01-27,2024-02-01,Passed,2024-02-06,Selected,2024-02-10,Accepted,2024-02-23,1
APP-11973,Frontend Developer,Careers Site,2024-09-15,2024-09-18,Passed,2024-09-20,Rejected,NaT,,NaT,0
APP-11974,Data Engineer,Naukri,2024-03-29,2024-04-02,Passed,2024-04-10,Rejected,NaT,,NaT,0
APP-11975,HR Executive,LinkedIn,2024-04-20,2024-04-22,Passed,2024-04-23,Selected,2024-04-28,Accepted,2024-05-13,1
APP-11976,Frontend Developer,Naukri,2024-05-07,2024-05-10,No Response,NaT,,NaT,,NaT,0
APP-11977,Backend Developer,Careers Site,2024-05-22,2024-05-25,Passed,2024-06-02,Selected,2024-06-07,Accepted,2024-06-20,1
APP-11978,Data Analyst,Naukri,2024-04-07,2024-04-12,No Response,NaT,,NaT,,NaT,0
APP-11979,Data Analyst,Naukri,2024-01-01,2024-01-05,Passed,2024-01-10,Selected,2024-01-13,No Response,NaT,0
APP-11980,Frontend Developer,Indeed,2024-02-13,2024-02-19,Passed,2024-02-28,Selected,2024-03-03,Accepted,2024-03-17,1
APP-11981,Business Analyst,Careers Site,2024-04-18,2024-04-20,Passed,2024-04-26,Selected,2024-05-01,Accepted,2024-05-13,1
APP-11982,Backend Developer,LinkedIn,2024-01-10,2024-01-13,Failed,NaT,,NaT,,NaT,0
APP-11983,Frontend Developer,Referral,2024-09-27,2024-09-29,Failed,NaT,,NaT,,NaT,0
APP-11984,Backend Developer,Referral,2024-01-28,2024-01-30,Passed,2024-02-03,Selected,2024-02-06,Accepted,2024-02-25,1
APP-11985,Data Analyst,Referral,2024-03-14,2024-03-17,Failed,NaT,,NaT,,NaT,0
APP-11986,Data Engineer,LinkedIn,2024-06-04,2024-06-07,Passed,2024-06-11,No Show,NaT,,NaT,0
APP-11987,Data Engineer,Naukri,2024-02-12,2024-02-15,No Response,NaT,,NaT,,NaT,0
