Timestamp,Machine_ID,Machine_Type,Fuel_Type,Shift,Operator_ID,Energy_Consumption_kWh,Energy_Predicted_kWh,Baseload_Drift_kWh,Cooling_Load_kWh,Fuel_Consumption,Compressed_Air_CFM,Voltage_Instability,Power_Factor,Ambient_Temp_C,Output_Units,Energy_Intensity_kWh_per_Unit,Peak_Load_Flag,Idle_Flag,Wastage_Severity,CO2_Emissions_kg
2024-01-06 16:00:00,MCH-1010,Welding,Diesel,B,OP-102,29.302,28.716,1.573,0.0,5.314,30.43,9.27,0.843,11.49,39,0.7513,0,0,0.02,13.82
2024-01-06 17:00:00,MCH-1010,Welding,Diesel,B,OP-103,25.724,26.223,1.367,0.0,4.753,59.52,7.99,0.801,8.99,28,0.9187,0,0,-0.02,12.36
2024-01-06 18:00:00,MCH-1010,Welding,Diesel,B,OP-104,30.543,27.959,5.239,0.0,5.564,62.98,13.44,0.873,9.17,42,0.7272,0,0,0.09,14.47
2024-01-06 19:00:00,MCH-1010,Welding,Diesel,B,OP-105,31.315,32.239,3.652,0.0,5.687,81.37,2.43,0.893,5.72,46,0.6808,0,0,-0.03,14.79
2024-01-06 20:00:00,MCH-1010,Welding,Diesel,B,OP-106,12.698,12.619,6.293,0.0,2.398,33.25,21.37,0.923,10.6,19,0.6683,0,0,0.01,6.23
2024-01-06 21:00:00,MCH-1010,Welding,Diesel,B,OP-100,16.08,15.833,6.461,0.0,2.947,21.55,1.34,0.887,10.67,20,0.804,0,0,0.02,7.66
2024-01-06 22:00:00,MCH-1010,Welding,Diesel,C,OP-101,13.921,14.328,5.924,0.0,2.511,14.5,8.92,0.962,15.27,18,0.7734,0,0,-0.03,6.53
2024-01-06 23:00:00,MCH-1010,Welding,Diesel,C,OP-102,17.102,16.911,4.839,0.0,3.27,14.73,0.63,0.875,13.37,26,0.6578,0,0,0.01,8.5
2024-01-07 00:00:00,MCH-1010,Welding,Diesel,C,OP-100,12.656,11.571,3.381,0.0,2.41,35.85,0.11,0.857,17.99,16,0.791,0,0,0.09,6.27
2024-01-07 01:00:00,MCH-1010,Welding,Diesel,C,OP-101,16.241,16.342,5.809,0.0,3.008,46.91,11.39,0.763,16.86,23,0.7061,0,0,-0.01,7.82
2024-01-07 02:00:00,MCH-1010,Welding,Diesel,C,OP-102,12.456,11.643,5.323,0.0,2.363,32.58,18.58,0.866,20.83,17,0.7327,0,0,0.07,6.14
2024-01-07 03:00:00,MCH-1010,Welding,Diesel,C,OP-103,11.641,11.623,3.648,0.347,2.187,36.1,14.88,0.92,24.31,11,1.0583,0,0,0.0,5.69
2024-01-07 04:00:00,MCH-1010,Welding,Diesel,C,OP-104,9.93,9.031,3.272,0.594,1.857,8.87,33.71,0.918,25.96,12,0.8275,0,0,0.1,4.83
2024-01-07 05:00:00,MCH-1010,Welding,Diesel,C,OP-105,10.47,9.668,4.895,0.873,1.905,27.7,5.83,0.965,27.82,11,0.9518,0,0,0.08,4.95
2024-01-07 06:00:00,MCH-1010,Welding,Diesel,A,OP-106,14.394,14.168,3.444,1.098,2.655,24.32,5.81,0.881,29.32,15,0.9596,0,0,0.02,6.9
2024-01-07 07:00:00,MCH-1010,Welding,Diesel,A,OP-100,27.613,25.084,0.056,0.814,5.114,65.82,5.02,0.861,27.43,40,0.6903,0,0,0.1,13.3
2024-01-07 08:00:00,MCH-1010,Welding,Diesel,A,OP-101,28.336,28.67,4.171,0.287,5.252,69.46,2.01,0.929,23.91,33,0.8587,0,0,-0.01,13.65
2024-01-07 09:00:00,MCH-1010,Welding,Diesel,A,OP-102,29.676,27.475,2.421,0.649,5.343,69.52,24.71,0.917,26.33,45,0.6595,0,0,0.08,13.89
2024-01-07 10:00:00,MCH-1010,Welding,Diesel,A,OP-103,35.099,36.536,5.921,0.291,6.457,29.22,1.12,0.853,23.94,42,0.8357,1,0,-0.04,16.79
2024-01-07 11:00:00,MCH-1010,Welding,Diesel,A,OP-104,26.615,26.004,6.432,0.0,4.976,48.37,35.67,0.904,20.82,33,0.8065,0,0,0.02,12.94
2024-01-07 12:00:00,MCH-1010,Welding,Diesel,A,OP-105,26.496,26.724,1.702,0.0,4.952,78.21,9.55,0.885,20.08,30,0.8832,0,0,-0.01,12.87
2024-01-07 13:00:00,MCH-1010,Welding,Diesel,A,OP-106,32.324,31.326,0.998,0.0,5.841,57.55,39.07,0.918,17.98,42,0.7696,0,0,0.03,15.19
2024-01-07 14:00:00,MCH-1010,Welding,Diesel,B,OP-100,32.794,33.358,2.901,0.0,6.051,57.69,8.93,0.865,12.0,37,0.8863,0,0,-0.02,15.73
2024-01-07 15:00:00,MCH-1010,Welding,Diesel,B,OP-101,25.504,26.146,2.711,0.0,4.731,39.84,0.54,0.878,15.92,38,0.6712,0,0,-0.02,12.3
2024-01-07 16:00:00,MCH-1010,Welding,Diesel,B,OP-102,33.196,33.75,5.414,0.0,6.162,50.01,4.67,0.852,5.02,31,1.0708,1,0,-0.02,16.02
2024-01-07 17:00:00,MCH-1010,Welding,Diesel,B,OP-103,31.322,30.787,5.785,0.0,5.796,29.51,4.22,0.899,9.28,36,0.8701,0,0,0.02,15.07
2024-01-07 18:00:00,MCH-1010,Welding,Diesel,B,OP-104,30.374,27.455,1.084,0.0,5.587,56.55,1.41,0.917,9.94,41,0.7408,0,0,0.11,14.53
2024-01-07 19:00:00,MCH-1010,Welding,Diesel,B,OP-105,25.93,26.33,4.281,0.0,4.781,41.93,33.77,0.902,8.28,40,0.6483,0,0,-0.02,12.43
2024-01-07 20:00:00,MCH-1010,Welding,Diesel,B,OP-106,12.906,12.75,1.96,0.0,2.392,25.62,15.18,0.909,9.34,16,0.8066,0,0,0.01,6.22
2024-01-07 21:00:00,MCH-1010,Welding,Diesel,B,OP-100,13.352,12.291,2.272,0.0,2.5,20.58,12.65,0.855,8.02,20,0.6676,0,0,0.09,6.5
2024-01-07 22:00:00,MCH-1010,Welding,Diesel,C,OP-101,12.587,12.704,3.74,0.0,2.43,20.56,9.32,0.878,12.24,12,1.049,0,0,-0.01,6.32
2024-01-07 23:00:00,MCH-1010,Welding,Diesel,C,OP-102,16.117,16.816,0.0,0.0,2.96,32.56,5.75,0.84,12.81,20,0.8058,0,0,-0.04,7.7
2024-01-08 00:00:00,MCH-1010,Welding,Diesel,C,OP-100,11.331,10.881,2.122,0.0,2.183,35.89,10.64,0.938,18.81,12,0.9442,0,0,0.04,5.68
2024-01-08 01:00:00,MCH-1010,Welding,Diesel,C,OP-101,16.018,16.434,2.537,0.0,2.998,13.15,11.13,0.881,19.38,19,0.843,0,0,-0.03,7.79
2024-01-08 02:00:00,MCH-1010,Welding,Diesel,C,OP-102,14.077,14.145,3.153,0.529,2.709,35.24,12.49,0.798,25.52,16,0.8798,0,0,-0.0,7.04
2024-01-08 03:00:00,MCH-1010,Welding,Diesel,C,OP-103,12.021,11.102,3.388,0.684,2.359,11.01,5.19,0.812,26.56,24,0.5009,0,0,0.08,6.13
2024-01-08 04:00:00,MCH-1010,Welding,Diesel,C,OP-104,14.635,13.674,5.21,0.542,2.713,25.6,21.22,0.966,25.61,19,0.7703,0,0,0.07,7.05
2024-01-08 05:00:00,MCH-1010,Welding,Diesel,C,OP-105,12.423,11.392,4.214,0.293,2.412,16.08,33.93,0.791,23.95,20,0.6211,0,0,0.09,6.27
2024-01-08 06:00:00,MCH-1010,Welding,Diesel,A,OP-106,10.858,10.201,9.108,1.459,2.042,11.09,5.07,0.848,31.73,9,1.2064,0,0,0.06,5.31
2024-01-08 07:00:00,MCH-1010,Welding,Diesel,A,OP-100,27.383,25.655,3.7,1.055,4.997,28.72,10.44,1.0,29.03,37,0.7401,0,0,0.07,12.99
2024-01-08 08:00:00,MCH-1010,Welding,Diesel,A,OP-101,29.723,30.912,5.123,1.269,5.375,78.71,8.69,0.836,30.46,35,0.8492,0,0,-0.04,13.98
2024-01-08 09:00:00,MCH-1010,Welding,Diesel,A,OP-102,29.135,30.113,2.338,0.886,5.331,44.47,14.5,0.813,27.9,37,0.7874,0,0,-0.03,13.86
2024-01-08 10:00:00,MCH-1010,Welding,Diesel,A,OP-103,26.898,24.466,4.256,0.0,4.942,42.93,18.47,0.866,20.35,35,0.7685,0,0,0.1,12.85
2024-01-08 11:00:00,MCH-1010,Welding,Diesel,A,OP-104,23.482,24.293,2.754,0.0,4.255,23.99,4.07,0.84,20.0,32,0.7338,0,0,-0.03,11.06
2024-01-08 12:00:00,MCH-1010,Welding,Diesel,A,OP-105,32.418,33.718,4.723,0.0,6.001,22.16,11.92,0.909,17.36,51,0.6356,1,0,-0.04,15.6
2024-01-08 13:00:00,MCH-1010,Welding,Diesel,A,OP-106,28.636,28.301,4.128,0.0,5.318,40.05,2.5,0.819,16.51,32,0.8949,0,0,0.01,13.83
2024-01-08 14:00:00,MCH-1010,Welding,Diesel,B,OP-100,25.831,24.246,3.545,0.0,4.783,58.15,16.87,0.838,11.83,34,0.7597,0,0,0.07,12.44
2024-01-08 15:00:00,MCH-1010,Welding,Diesel,B,OP-101,26.523,26.638,5.022,0.0,4.867,49.71,12.37,0.892,9.37,31,0.8556,0,0,-0.0,12.65
2024-01-08 16:00:00,MCH-1010,Welding,Diesel,B,OP-102,29.863,28.202,3.949,0.0,5.57,67.58,16.33,0.884,9.83,39,0.7657,0,0,0.06,14.48
2024-01-08 17:00:00,MCH-1010,Welding,Diesel,B,OP-103,33.433,33.721,4.524,0.0,6.141,51.99,9.38,0.884,10.75,44,0.7599,0,0,-0.01,15.97
2024-01-08 18:00:00,MCH-1010,Welding,Diesel,B,OP-104,30.404,30.809,1.773,0.0,5.625,85.5,2.34,0.859,7.21,42,0.7239,0,0,-0.01,14.62
2024-01-08 19:00:00,MCH-1010,Welding,Diesel,B,OP-105,26.663,25.215,5.502,0.0,4.902,74.76,20.01,0.898,8.81,34,0.7842,0,0,0.06,12.75
2024-01-08 20:00:00,MCH-1010,Welding,Diesel,B,OP-106,14.801,14.48,3.358,0.0,2.746,14.7,1.55,0.92,9.34,10,1.4801,0,0,0.02,7.14
2024-01-08 21:00:00,MCH-1010,Welding,Diesel,B,OP-100,13.402,12.658,2.283,0.0,2.491,37.25,22.17,0.999,8.62,21,0.6382,0,0,0.06,6.48
2024-01-08 22:00:00,MCH-1010,Welding,Diesel,C,OP-101,11.84,12.343,6.557,0.0,2.164,30.51,4.25,0.876,12.38,14,0.8457,0,0,-0.04,5.63
2024-01-08 23:00:00,MCH-1010,Welding,Diesel,C,OP-102,9.606,8.654,4.256,0.0,1.842,7.38,4.56,0.85,12.63,11,0.8733,0,0,0.11,4.79
2024-01-09 00:00:00,MCH-1010,Welding,Diesel,C,OP-100,8.65,8.568,9.562,0.0,1.579,17.23,3.33,0.941,16.65,12,0.7208,0,0,0.01,4.1
2024-01-09 01:00:00,MCH-1010,Welding,Diesel,C,OP-101,14.281,13.776,4.361,0.0,2.583,16.23,25.07,0.889,18.2,19,0.7516,0,0,0.04,6.72
2024-01-09 02:00:00,MCH-1010,Welding,Diesel,C,OP-102,11.398,11.802,1.625,0.223,2.182,9.69,9.08,0.92,23.49,22,0.5181,0,0,-0.03,5.67
2024-01-09 03:00:00,MCH-1010,Welding,Diesel,C,OP-103,14.442,14.044,3.871,0.407,2.65,13.27,15.22,0.928,24.71,13,1.1109,0,0,0.03,6.89
2024-01-09 04:00:00,MCH-1010,Welding,Diesel,C,OP-104,13.021,13.167,2.299,0.472,2.4,14.42,22.48,0.86,25.14,13,1.0016,0,0,-0.01,6.24
2024-01-09 05:00:00,MCH-1010,Welding,Diesel,C,OP-105,14.704,14.397,3.999,0.526,2.676,16.19,37.47,0.856,25.51,20,0.7352,0,0,0.02,6.96
2024-01-09 06:00:00,MCH-1010,Welding,Diesel,A,OP-106,12.064,11.507,2.404,0.518,2.332,8.24,3.34,0.906,25.45,11,1.0968,0,0,0.05,6.06
2024-01-09 07:00:00,MCH-1010,Welding,Diesel,A,OP-100,31.765,31.766,3.121,0.654,5.903,17.85,3.87,0.88,26.36,37,0.8585,0,0,-0.0,15.35
2024-01-09 08:00:00,MCH-1010,Welding,Diesel,A,OP-101,27.834,25.784,4.703,0.839,5.187,29.05,6.74,0.809,27.59,38,0.7325,0,0,0.08,13.49
2024-01-09 09:00:00,MCH-1010,Welding,Diesel,A,OP-102,26.79,26.525,3.035,0.607,4.872,60.48,5.52,0.896,26.05,42,0.6379,0,0,0.01,12.67
2024-01-09 10:00:00,MCH-1010,Welding,Diesel,A,OP-103,29.846,28.669,3.739,0.191,5.457,27.09,10.35,0.772,23.27,37,0.8067,0,0,0.04,14.19
2024-01-09 11:00:00,MCH-1010,Welding,Diesel,A,OP-104,28.162,29.255,8.535,0.29,5.076,35.09,7.42,0.871,23.94,34,0.8283,0,0,-0.04,13.2
2024-01-09 12:00:00,MCH-1010,Welding,Diesel,A,OP-105,29.641,30.667,6.79,0.0,5.484,28.38,17.55,0.959,16.57,41,0.7229,0,0,-0.03,14.26
2024-01-09 13:00:00,MCH-1010,Welding,Diesel,A,OP-106,25.944,25.472,4.077,0.0,4.755,85.71,9.08,0.878,13.09,42,0.6177,0,0,0.02,12.36
2024-01-09 14:00:00,MCH-1010,Welding,Diesel,B,OP-100,29.066,30.502,0.0,0.0,5.406,89.21,3.05,0.753,11.44,34,0.8549,0,0,-0.05,14.05
2024-01-09 15:00:00,MCH-1010,Welding,Diesel,B,OP-101,27.605,27.658,2.954,0.0,5.034,20.35,2.29,0.856,9.33,42,0.6573,0,0,-0.0,13.09
2024-01-09 16:00:00,MCH-1010,Welding,Diesel,B,OP-102,27.041,26.392,5.118,0.0,4.889,67.98,17.67,0.898,11.08,38,0.7116,0,0,0.02,12.71
2024-01-09 17:00:00,MCH-1010,Welding,Diesel,B,OP-103,30.015,29.944,1.357,0.0,5.451,67.88,6.14,0.855,7.57,40,0.7504,0,0,0.0,14.17
2024-01-09 18:00:00,MCH-1010,Welding,Diesel,B,OP-104,30.796,32.08,3.883,0.0,5.55,55.94,4.48,0.824,9.62,35,0.8799,0,0,-0.04,14.43
2024-01-09 19:00:00,MCH-1010,Welding,Diesel,B,OP-105,24.898,24.567,2.474,0.0,4.596,46.23,21.85,0.822,7.1,34,0.7323,0,0,0.01,11.95
2024-01-09 20:00:00,MCH-1010,Welding,Diesel,B,OP-106,12.392,12.764,2.114,0.0,2.345,21.8,4.06,0.939,8.72,28,0.4426,0,0,-0.03,6.1
2024-01-09 21:00:00,MCH-1010,Welding,Diesel,B,OP-100,12.207,11.213,6.22,0.0,2.355,26.07,23.32,0.794,9.73,13,0.939,0,0,0.09,6.12
2024-01-09 22:00:00,MCH-1010,Welding,Diesel,C,OP-101,10.235,9.839,5.808,0.0,1.907,17.94,23.02,0.812,12.77,14,0.7311,0,0,0.04,4.96
2024-01-09 23:00:00,MCH-1010,Welding,Diesel,C,OP-102,16.425,16.456,4.211,0.0,3.045,11.57,19.09,0.858,15.53,24,0.6844,0,0,-0.0,7.92
2024-01-10 00:00:00,MCH-1010,Welding,Diesel,C,OP-100,14.016,14.029,1.201,0.0,2.668,30.42,30.84,0.838,20.44,21,0.6674,0,0,-0.0,6.94
2024-01-10 01:00:00,MCH-1010,Welding,Diesel,C,OP-101,9.918,9.554,3.233,0.0,1.797,19.97,11.13,0.866,21.83,11,0.9016,0,0,0.04,4.67
2024-01-10 02:00:00,MCH-1010,Welding,Diesel,C,OP-102,12.038,12.613,2.87,0.676,2.214,21.13,9.92,0.887,26.51,21,0.5733,0,0,-0.05,5.76
2024-01-10 03:00:00,MCH-1010,Welding,Diesel,C,OP-103,12.366,12.351,4.295,0.187,2.363,26.73,18.39,0.861,23.24,19,0.6509,0,0,0.0,6.14
2024-01-10 04:00:00,MCH-1010,Welding,Diesel,C,OP-104,10.66,9.725,2.589,0.643,1.991,13.78,4.48,0.93,26.28,15,0.7107,0,0,0.1,5.18
2024-01-10 05:00:00,MCH-1010,Welding,Diesel,C,OP-105,13.016,12.71,3.6,0.808,2.371,35.18,2.49,0.868,27.39,18,0.7231,0,0,0.02,6.17
2024-01-10 06:00:00,MCH-1010,Welding,Diesel,A,OP-106,8.645,8.495,4.504,0.784,1.604,15.96,5.31,0.917,27.23,4,2.1612,0,0,0.02,4.17
2024-01-10 07:00:00,MCH-1010,Welding,Diesel,A,OP-100,21.703,21.99,2.261,0.622,4.033,53.48,15.3,0.861,26.15,29,0.7484,0,0,-0.01,10.49
2024-01-10 08:00:00,MCH-1010,Welding,Diesel,A,OP-101,32.549,32.032,3.759,0.774,5.996,62.08,19.38,0.855,27.16,45,0.7233,0,0,0.02,15.59
2024-01-10 09:00:00,MCH-1010,Welding,Diesel,A,OP-102,20.555,21.328,5.491,0.308,3.725,59.63,9.79,0.917,24.05,37,0.5555,0,0,-0.04,9.68
2024-01-10 10:00:00,MCH-1010,Welding,Diesel,A,OP-103,28.719,27.595,5.103,0.306,5.264,20.4,1.39,0.873,24.04,37,0.7762,0,0,0.04,13.69
2024-01-10 11:00:00,MCH-1010,Welding,Diesel,A,OP-104,25.519,25.198,4.028,0.0,4.657,46.26,14.52,0.989,21.05,41,0.6224,0,0,0.01,12.11
2024-01-10 12:00:00,MCH-1010,Welding,Diesel,A,OP-105,28.03,28.541,2.656,0.0,5.066,33.04,7.39,0.993,17.31,37,0.7576,0,0,-0.02,13.17
2024-01-10 13:00:00,MCH-1010,Welding,Diesel,A,OP-106,29.188,29.031,4.53,0.0,5.414,67.83,6.27,0.927,13.75,37,0.7889,0,0,0.01,14.08
2024-01-10 14:00:00,MCH-1010,Welding,Diesel,B,OP-100,33.598,34.436,4.58,0.0,6.102,88.31,21.93,0.888,17.75,36,0.9333,0,0,-0.02,15.87
2024-01-10 15:00:00,MCH-1010,Welding,Diesel,B,OP-101,28.722,27.566,5.087,0.0,5.198,17.29,14.84,0.903,11.98,40,0.718,0,0,0.04,13.52
2024-01-10 16:00:00,MCH-1010,Welding,Diesel,B,OP-102,24.321,23.109,4.486,0.0,4.533,54.33,27.24,0.81,8.4,33,0.737,0,0,0.05,11.79
2024-01-10 17:00:00,MCH-1010,Welding,Diesel,B,OP-103,31.772,28.685,5.89,0.0,5.789,66.31,1.99,0.818,10.6,43,0.7389,0,0,0.11,15.05
2024-01-10 18:00:00,MCH-1010,Welding,Diesel,B,OP-104,29.797,30.402,3.46,0.0,5.46,42.61,7.01,0.84,4.25,39,0.764,0,0,-0.02,14.2
2024-01-10 19:00:00,MCH-1010,Welding,Diesel,B,OP-105,24.709,23.464,4.949,0.0,4.465,50.64,27.95,0.883,5.88,35,0.706,0,0,0.05,11.61
2024-01-10 20:00:00,MCH-1010,Welding,Diesel,B,OP-106,16.517,16.8,4.12,0.0,3.074,24.87,6.26,0.959,6.91,24,0.6882,0,0,-0.02,7.99
2024-01-10 21:00:00,MCH-1010,Welding,Diesel,B,OP-100,17.33,16.075,6.043,0.0,3.151,23.29,6.58,0.876,12.03,25,0.6932,0,0,0.08,8.19
2024-01-10 22:00:00,MCH-1010,Welding,Diesel,C,OP-101,11.999,11.537,5.99,0.0,2.274,30.09,1.26,0.916,14.29,17,0.7058,0,0,0.04,5.91
2024-01-10 23:00:00,MCH-1010,Welding,Diesel,C,OP-102,12.963,12.816,5.009,0.0,2.38,29.48,20.5,0.858,17.17,13,0.9971,0,0,0.01,6.19
2024-01-11 00:00:00,MCH-1010,Welding,Diesel,C,OP-100,14.458,14.983,2.945,0.0,2.802,23.63,3.09,0.862,14.81,15,0.9638,0,0,-0.04,7.29
2024-01-11 01:00:00,MCH-1010,Welding,Diesel,C,OP-101,17.063,15.857,1.613,0.0,3.216,19.82,1.23,0.951,21.86,22,0.7756,0,0,0.08,8.36
2024-01-11 02:00:00,MCH-1010,Welding,Diesel,C,OP-102,11.789,12.304,3.213,0.175,2.24,33.09,9.89,0.936,23.16,18,0.655,0,0,-0.04,5.82
2024-01-11 03:00:00,MCH-1010,Welding,Diesel,C,OP-103,12.376,12.658,3.547,0.332,2.249,20.27,6.37,0.846,24.21,16,0.7735,0,0,-0.02,5.85
2024-01-11 04:00:00,MCH-1010,Welding,Diesel,C,OP-104,12.913,12.255,2.005,0.597,2.483,18.44,1.84,0.829,25.98,10,1.2913,0,0,0.05,6.46
2024-01-11 05:00:00,MCH-1010,Welding,Diesel,C,OP-105,12.829,12.039,6.39,0.946,2.423,13.71,28.45,0.871,28.31,9,1.4254,0,0,0.07,6.3
2024-01-11 06:00:00,MCH-1010,Welding,Diesel,A,OP-106,13.659,14.074,5.534,1.092,2.483,37.01,1.89,0.914,29.28,21,0.6504,0,0,-0.03,6.46
2024-01-11 07:00:00,MCH-1010,Welding,Diesel,A,OP-100,30.487,31.544,4.569,0.748,5.631,36.93,18.61,0.816,26.98,37,0.824,0,0,-0.03,14.64
2024-01-11 08:00:00,MCH-1010,Welding,Diesel,A,OP-101,29.358,27.529,5.068,0.397,5.327,32.03,14.3,0.775,24.65,33,0.8896,0,0,0.07,13.85
2024-01-11 09:00:00,MCH-1010,Welding,Diesel,A,OP-102,25.23,25.261,3.844,0.0,4.584,81.96,13.31,0.956,21.96,34,0.7421,0,0,-0.0,11.92
2024-01-11 10:00:00,MCH-1010,Welding,Diesel,A,OP-103,25.135,23.222,2.954,0.25,4.723,53.69,13.57,0.851,23.67,34,0.7393,0,0,0.08,12.28
2024-01-11 11:00:00,MCH-1010,Welding,Diesel,A,OP-104,27.017,27.796,2.57,0.14,4.976,64.8,25.16,0.888,22.94,35,0.7719,0,0,-0.03,12.94
2024-01-11 12:00:00,MCH-1010,Welding,Diesel,A,OP-105,25.769,25.448,5.541,0.0,4.819,19.87,28.17,0.905,17.95,43,0.5993,0,0,0.01,12.53
2024-01-11 13:00:00,MCH-1010,Welding,Diesel,A,OP-106,25.479,25.14,3.615,0.0,4.746,39.02,5.45,0.937,16.26,37,0.6886,0,0,0.01,12.34
2024-01-11 14:00:00,MCH-1010,Welding,Diesel,B,OP-100,31.948,31.605,3.863,0.0,5.891,34.37,27.19,0.763,12.88,34,0.9396,0,0,0.01,15.32
2024-01-11 15:00:00,MCH-1010,Welding,Diesel,B,OP-101,31.333,30.689,4.53,0.0,5.744,24.34,6.85,0.918,7.33,40,0.7833,0,0,0.02,14.94
2024-01-11 16:00:00,MCH-1010,Welding,Diesel,B,OP-102,24.58,24.93,4.481,0.0,4.504,23.71,12.42,0.841,12.05,39,0.6303,0,0,-0.01,11.71
2024-01-11 17:00:00,MCH-1010,Welding,Diesel,B,OP-103,24.131,24.519,9.623,0.0,4.435,71.29,9.79,0.985,8.3,29,0.8321,0,0,-0.02,11.53
2024-01-11 18:00:00,MCH-1010,Welding,Diesel,B,OP-104,24.653,25.271,3.36,0.0,4.501,74.45,5.28,0.838,9.01,37,0.6663,0,0,-0.02,11.7
2024-01-11 19:00:00,MCH-1010,Welding,Diesel,B,OP-105,24.843,23.131,3.35,0.0,4.605,80.87,18.91,0.834,8.99,38,0.6538,0,0,0.07,11.97
2024-01-11 20:00:00,MCH-1010,Welding,Diesel,B,OP-106,15.947,14.652,3.253,0.0,2.974,16.19,16.68,0.876,6.54,21,0.7594,0,0,0.09,7.73
2024-01-11 21:00:00,MCH-1010,Welding,Diesel,B,OP-100,16.953,17.201,5.927,0.0,3.069,39.7,16.18,0.875,9.24,24,0.7064,0,0,-0.01,7.98
2024-01-11 22:00:00,MCH-1010,Welding,Diesel,C,OP-101,14.749,14.535,4.714,0.0,2.74,7.95,20.71,0.865,11.76,19,0.7763,0,0,0.01,7.12
2024-01-11 23:00:00,MCH-1010,Welding,Diesel,C,OP-102,13.715,13.373,7.335,0.0,2.561,39.53,14.76,0.944,18.25,24,0.5714,0,0,0.03,6.66
2024-01-12 00:00:00,MCH-1010,Welding,Diesel,C,OP-100,10.998,10.428,2.151,0.0,2.01,30.26,4.79,0.867,15.56,15,0.7332,0,0,0.05,5.23
2024-01-12 01:00:00,MCH-1010,Welding,Diesel,C,OP-101,11.014,10.514,2.827,0.0,2.093,29.9,1.43,0.844,17.3,9,1.2238,0,0,0.05,5.44
2024-01-12 02:00:00,MCH-1010,Welding,Diesel,C,OP-102,13.853,13.947,5.61,0.164,2.671,44.4,4.38,0.912,23.09,19,0.7291,0,0,-0.01,6.94
2024-01-12 03:00:00,MCH-1010,Welding,Diesel,C,OP-103,13.879,12.623,2.28,0.678,2.545,26.28,25.8,0.819,26.52,20,0.6939,0,0,0.1,6.62
2024-01-12 04:00:00,MCH-1010,Welding,Diesel,C,OP-104,15.461,14.685,8.097,1.162,2.843,41.07,4.86,0.909,29.74,14,1.1044,0,0,0.05,7.39
2024-01-12 05:00:00,MCH-1010,Welding,Diesel,C,OP-105,12.594,11.788,2.138,0.969,2.273,40.85,12.9,0.908,28.46,30,0.4198,0,0,0.07,5.91
2024-01-12 06:00:00,MCH-1010,Welding,Diesel,A,OP-106,14.046,14.089,3.189,0.939,2.597,25.26,6.57,0.85,28.26,24,0.5852,0,0,-0.0,6.75
2024-01-12 07:00:00,MCH-1010,Welding,Diesel,A,OP-100,26.704,27.389,4.905,1.478,4.926,36.6,12.61,0.843,31.85,33,0.8092,0,0,-0.03,12.81
2024-01-12 08:00:00,MCH-1010,Welding,Diesel,A,OP-101,24.764,24.067,2.279,0.705,4.479,62.06,4.4,0.913,26.7,25,0.9905,0,0,0.03,11.64
2024-01-12 09:00:00,MCH-1010,Welding,Diesel,A,OP-102,23.444,22.256,1.272,0.085,4.408,34.93,13.19,0.89,22.57,28,0.8373,0,0,0.05,11.46
2024-01-12 10:00:00,MCH-1010,Welding,Diesel,A,OP-103,28.897,30.007,4.237,0.481,5.344,81.12,22.62,0.811,25.21,38,0.7604,0,0,-0.04,13.89
2024-01-12 11:00:00,MCH-1010,Welding,Diesel,A,OP-104,28.179,27.293,3.361,0.0,5.181,23.89,2.76,0.874,16.9,38,0.7416,0,0,0.03,13.47
2024-01-12 12:00:00,MCH-1010,Welding,Diesel,A,OP-105,27.306,28.452,4.05,0.0,5.016,86.78,11.41,0.812,17.01,33,0.8275,0,0,-0.04,13.04
2024-01-12 13:00:00,MCH-1010,Welding,Diesel,A,OP-106,29.874,29.567,2.766,0.0,5.513,75.32,0.78,0.856,16.28,32,0.9336,0,0,0.01,14.33
2024-01-12 14:00:00,MCH-1010,Welding,Diesel,B,OP-100,27.94,29.131,2.295,0.0,5.03,45.46,8.27,0.861,17.31,42,0.6652,0,0,-0.04,13.08
2024-01-12 15:00:00,MCH-1010,Welding,Diesel,B,OP-101,28.58,27.528,4.9,0.0,5.179,17.35,13.19,0.976,9.7,38,0.7521,0,0,0.04,13.47
2024-01-12 16:00:00,MCH-1010,Welding,Diesel,B,OP-102,28.49,29.861,6.083,0.0,5.164,41.17,2.72,0.917,8.61,41,0.6949,0,0,-0.05,13.43
2024-01-12 17:00:00,MCH-1010,Welding,Diesel,B,OP-103,28.849,27.471,3.386,0.0,5.196,54.07,9.08,0.929,13.0,35,0.8243,0,0,0.05,13.51
2024-01-12 18:00:00,MCH-1010,Welding,Diesel,B,OP-104,28.719,25.995,3.004,0.0,5.295,70.18,19.14,0.872,8.34,46,0.6243,0,0,0.1,13.77
2024-01-12 19:00:00,MCH-1010,Welding,Diesel,B,OP-105,25.383,23.178,7.461,0.0,4.713,18.23,7.75,0.897,8.17,32,0.7932,0,0,0.1,12.25
2024-01-12 20:00:00,MCH-1010,Welding,Diesel,B,OP-106,16.081,16.319,3.745,0.0,2.904,26.21,7.19,0.906,10.21,17,0.9459,0,0,-0.01,7.55
2024-01-12 21:00:00,MCH-1010,Welding,Diesel,B,OP-100,12.772,13.175,2.454,0.0,2.307,12.35,3.93,0.891,12.14,17,0.7513,0,0,-0.03,6.0
2024-01-12 22:00:00,MCH-1010,Welding,Diesel,C,OP-101,13.175,12.436,2.593,0.0,2.548,14.6,30.56,0.899,11.82,8,1.6468,0,0,0.06,6.62
