Order_ID,Customer_ID,Order_Date,Warehouse,Region,Product_Type,Channel,Processing_Delay_Hrs,Picking_Delay_Hrs,Packing_Delay_Hrs,Dispatch_Delay_Hrs,Transport_Delay_Hrs,Total_Fulfillment_Hours,SLA_Hours,SLA_Breach_Flag,Order_Qty,Fulfilled_Qty,Qty_Accuracy,Short_Ship_Flag,Root_Cause,Priority,Fulfillment_Completed_At,Shipping_Cost,Delay_Cost
ORD-102858,CUST-658,2023-10-29 13:12:00,WH-North,East,Furniture,Distributor,2.78,2.04,0.11,3.08,3.04,11.05,48,0,389,367,0.943,1,None,High,2023-10-30 00:15:13.042210,99.65,395.06
ORD-102859,CUST-396,2023-06-04 05:16:00,WH-East,West,Furniture,B2B,4.7,1.15,1.59,0.95,3.22,11.61,48,0,26,26,1.0,0,Transport Issue,Medium,2023-06-04 16:52:32.971154,126.16,414.91
ORD-102860,CUST-757,2023-08-20 16:34:00,WH-North,North,FMCG,Online,0.02,4.14,6.3,4.75,8.28,23.5,72,0,213,209,0.981,1,Transport Issue,Medium,2023-08-21 16:03:53.164691,133.88,839.82
ORD-102861,CUST-409,2023-12-03 08:01:00,WH-East,East,Electronics,Retail,1.29,0.74,2.05,0.78,2.83,7.69,48,0,385,373,0.969,1,Dispatch Backlog,Medium,2023-12-03 15:42:32.921092,219.22,274.93
ORD-102862,CUST-594,2023-09-06 12:51:00,WH-North,South,Automotive,B2B,5.94,0.63,0.97,0.52,4.81,12.87,24,0,1,1,1.0,0,None,Low,2023-09-07 01:43:13.626211,215.45,459.99
ORD-102863,CUST-350,2023-03-07 19:27:00,WH-East,East,Furniture,B2B,3.37,3.71,0.8,4.58,0.38,12.83,48,0,291,286,0.983,1,Dispatch Backlog,Low,2023-03-08 08:16:47.361537,123.61,458.54
ORD-102864,CUST-924,2023-06-20 21:46:00,WH-South,East,Electronics,Retail,1.96,2.87,2.16,3.69,0.83,11.51,48,0,265,261,0.985,1,Transport Issue,Low,2023-06-21 09:16:27.604533,98.05,411.28
ORD-102865,CUST-926,2023-04-17 22:02:00,WH-North,North,Furniture,Retail,1.89,1.3,3.3,0.61,2.18,9.27,24,0,343,338,0.985,1,Picking Delay,Low,2023-04-18 07:18:02.928771,110.12,331.22
ORD-102866,CUST-801,2023-08-15 11:23:00,WH-East,West,Furniture,Distributor,1.07,0.25,5.43,0.37,2.87,9.99,24,0,38,37,0.974,1,Transport Issue,Low,2023-08-15 21:22:38.333471,159.02,357.18
ORD-102867,CUST-515,2023-03-10 19:38:00,WH-South,East,Electronics,Distributor,1.84,0.44,0.61,5.47,14.17,22.52,24,0,233,227,0.974,1,Staff Shortage,Medium,2023-03-11 18:08:59.703060,114.37,804.74
ORD-102868,CUST-404,2023-02-08 12:40:00,WH-South,East,Furniture,Retail,2.66,1.92,5.64,4.5,14.82,29.54,48,0,260,255,0.981,1,Picking Delay,Medium,2023-02-09 18:12:35.224744,148.18,1055.87
ORD-102869,CUST-564,2023-11-09 20:44:00,WH-East,East,Apparel,Distributor,1.35,0.88,0.2,1.19,8.0,11.62,48,0,308,296,0.961,1,Transport Issue,Medium,2023-11-10 08:21:26.705351,89.46,415.44
ORD-102870,CUST-174,2023-09-25 12:55:00,WH-West,East,Apparel,B2B,3.13,3.26,0.35,3.22,1.59,11.55,48,0,403,395,0.98,1,Picking Delay,Low,2023-09-26 00:28:15.524869,232.69,412.95
ORD-102871,CUST-805,2023-12-19 07:53:00,WH-North,South,FMCG,Online,4.94,5.39,0.11,0.4,13.97,24.8,48,0,485,465,0.959,1,None,High,2023-12-20 08:41:09.970506,140.79,886.45
ORD-102872,CUST-161,2023-12-02 12:34:00,WH-North,West,Electronics,Retail,0.42,2.95,0.38,2.12,4.91,10.78,72,0,261,253,0.969,1,None,High,2023-12-02 23:20:52.154018,132.9,385.32
ORD-102873,CUST-261,2023-09-16 23:04:00,WH-South,West,Apparel,Online,1.5,0.85,1.75,0.06,2.1,6.26,24,0,476,468,0.983,1,Dispatch Backlog,Critical,2023-09-17 05:19:39.405417,186.74,223.77
ORD-102874,CUST-550,2023-08-06 10:06:00,WH-South,North,Apparel,Distributor,1.31,2.8,2.3,1.49,5.08,12.98,48,0,238,226,0.95,1,Picking Delay,Medium,2023-08-06 23:04:47.265411,127.72,463.9
ORD-102875,CUST-525,2023-04-27 23:09:00,WH-North,East,Apparel,Retail,2.91,0.78,1.81,0.23,0.07,5.8,96,0,106,104,0.981,1,Transport Issue,Medium,2023-04-28 04:57:04.607476,91.46,207.34
ORD-102876,CUST-595,2023-12-28 19:33:00,WH-West,North,Furniture,Distributor,0.72,0.33,1.2,1.93,0.66,4.84,48,0,247,240,0.972,1,Picking Delay,Low,2023-12-29 00:23:31.117641,137.06,173.05
ORD-102877,CUST-575,2023-03-08 07:30:00,WH-South,South,FMCG,B2B,2.56,0.06,0.87,1.64,7.43,12.56,72,0,304,297,0.977,1,Dispatch Backlog,High,2023-03-08 20:03:36.476071,141.18,448.9
ORD-102878,CUST-308,2023-03-16 12:06:00,WH-South,South,Apparel,B2B,5.25,0.88,1.48,1.76,4.36,13.73,48,0,343,331,0.965,1,Inventory Shortage,Low,2023-03-17 01:49:32.296126,154.05,490.55
ORD-102879,CUST-448,2023-03-07 05:40:00,WH-South,East,Electronics,Distributor,1.35,4.21,0.59,0.14,1.9,8.2,24,0,447,434,0.971,1,Dispatch Backlog,Medium,2023-03-07 13:51:58.773917,295.01,293.06
ORD-102880,CUST-721,2023-01-20 01:49:00,WH-West,North,Automotive,Retail,6.05,0.49,2.21,1.35,2.92,13.01,48,0,38,38,1.0,0,Picking Delay,Medium,2023-01-20 14:49:43.365432,175.93,465.05
ORD-102881,CUST-247,2023-07-18 06:16:00,WH-South,North,FMCG,B2B,12.46,0.42,1.36,4.24,9.89,28.37,48,0,308,302,0.981,1,Picking Delay,Medium,2023-07-19 10:38:02.219763,149.05,1013.84
ORD-102882,CUST-420,2023-02-14 10:05:00,WH-South,West,FMCG,Retail,0.28,6.3,1.44,1.38,4.19,13.59,24,0,343,331,0.965,1,Picking Delay,Medium,2023-02-14 23:40:32.047251,192.79,485.79
ORD-102883,CUST-982,2023-04-01 13:05:00,WH-West,North,Automotive,Online,0.66,0.05,0.92,3.77,2.13,7.53,48,0,46,46,1.0,0,Transport Issue,Low,2023-04-01 20:36:49.241913,92.29,269.13
ORD-102884,CUST-835,2023-06-15 01:21:00,WH-South,South,FMCG,B2B,7.51,2.77,2.6,1.38,0.54,14.8,96,0,210,206,0.981,1,Transport Issue,Medium,2023-06-15 16:09:05.854156,225.64,529.01
ORD-102885,CUST-426,2023-12-06 14:59:00,WH-East,South,Apparel,Distributor,7.94,0.7,0.35,1.65,1.46,12.1,24,0,93,90,0.968,1,Inventory Shortage,High,2023-12-07 03:05:09.831792,186.1,432.55
ORD-102886,CUST-851,2023-12-15 07:36:00,WH-East,East,Electronics,Online,0.26,0.07,0.58,2.49,16.1,19.49,48,0,220,211,0.959,1,Transport Issue,High,2023-12-16 03:05:12.963864,233.09,696.46
ORD-102887,CUST-981,2023-02-18 19:32:00,WH-East,North,FMCG,Retail,0.04,4.5,1.8,9.03,2.42,17.78,48,0,256,250,0.977,1,Staff Shortage,Medium,2023-02-19 13:19:00.169912,128.32,635.58
ORD-102888,CUST-453,2023-10-05 17:46:00,WH-North,North,Apparel,Distributor,0.44,0.27,0.81,0.35,2.68,4.55,72,0,137,134,0.978,1,Inventory Shortage,Medium,2023-10-05 22:19:04.481582,165.2,162.66
ORD-102889,CUST-508,2023-05-13 06:17:00,WH-West,South,Apparel,Retail,13.81,1.44,2.64,0.1,2.9,20.9,72,0,231,222,0.961,1,Staff Shortage,Low,2023-05-14 03:10:46.128242,130.09,746.83
ORD-102890,CUST-233,2023-06-15 21:52:00,WH-West,East,FMCG,Distributor,0.5,0.58,0.51,2.81,9.05,13.44,72,0,306,300,0.98,1,Transport Issue,Low,2023-06-16 11:18:36.076409,285.37,480.46
ORD-102891,CUST-878,2023-10-20 18:30:00,WH-South,West,Electronics,Online,1.75,0.12,0.55,8.93,3.89,15.24,48,0,202,195,0.965,1,Picking Delay,Low,2023-10-21 09:44:36.709057,132.74,544.8
ORD-102892,CUST-479,2023-11-16 09:14:00,WH-West,West,Apparel,B2B,4.72,0.09,2.64,13.73,4.97,26.15,24,1,66,61,0.924,1,Dispatch Backlog,Medium,2023-11-17 11:22:47.143287,106.2,934.47
ORD-102893,CUST-627,2023-06-19 15:43:00,WH-South,East,Automotive,Online,0.05,0.22,0.75,1.99,2.07,5.08,48,0,461,444,0.963,1,Dispatch Backlog,Medium,2023-06-19 20:47:46.739177,110.88,181.55
ORD-102894,CUST-675,2023-03-23 22:32:00,WH-South,East,Apparel,B2B,2.32,0.13,0.87,1.89,0.12,5.34,72,0,38,38,1.0,0,Transport Issue,Medium,2023-03-24 03:52:27.980412,155.11,190.89
ORD-102895,CUST-208,2023-01-16 21:37:00,WH-East,West,Apparel,B2B,0.81,2.57,0.49,3.11,11.23,18.2,72,0,155,151,0.974,1,Inventory Shortage,Low,2023-01-17 15:49:13.569755,183.41,650.6
ORD-102896,CUST-426,2023-06-12 01:27:00,WH-West,South,Apparel,Retail,4.96,1.2,0.39,2.43,12.51,21.49,96,0,105,104,0.99,1,None,Medium,2023-06-12 22:56:06.695877,111.17,767.88
ORD-102897,CUST-347,2023-01-02 12:40:00,WH-East,North,FMCG,Retail,0.83,0.76,1.28,3.02,12.51,18.4,48,0,255,243,0.953,1,Transport Issue,Low,2023-01-03 07:03:49.605678,178.34,657.51
ORD-102898,CUST-577,2023-11-11 04:54:00,WH-East,West,Furniture,Distributor,2.9,0.98,0.15,6.21,12.08,22.33,48,0,404,384,0.95,1,Dispatch Backlog,High,2023-11-12 03:13:39.594005,224.93,797.99
ORD-102899,CUST-225,2023-04-02 20:38:00,WH-West,East,Apparel,Retail,2.8,4.76,2.54,4.11,7.09,21.31,48,0,488,476,0.975,1,Picking Delay,Low,2023-04-03 17:56:29.287776,212.37,761.55
ORD-102900,CUST-373,2023-10-28 19:23:00,WH-South,East,Automotive,B2B,0.63,4.35,1.81,2.06,4.85,13.7,24,0,446,431,0.966,1,Picking Delay,Medium,2023-10-29 09:04:42.395305,177.29,489.46
ORD-102901,CUST-560,2023-07-08 12:26:00,WH-South,North,Automotive,Distributor,0.09,2.26,0.25,1.86,7.82,12.28,48,0,458,441,0.963,1,Dispatch Backlog,Medium,2023-07-09 00:42:55.707906,185.19,438.96
ORD-102902,CUST-353,2023-05-08 06:41:00,WH-North,East,Electronics,Retail,1.32,3.89,1.42,3.06,3.85,13.54,48,0,16,16,1.0,0,Dispatch Backlog,Low,2023-05-08 20:13:27.243223,170.21,483.95
ORD-102903,CUST-244,2023-02-16 20:58:00,WH-West,South,Electronics,Online,0.85,0.69,1.11,1.82,0.61,5.08,96,0,79,78,0.987,1,Transport Issue,Low,2023-02-17 02:03:05.886385,93.67,181.74
ORD-102904,CUST-199,2023-02-07 04:22:00,WH-North,East,Automotive,B2B,4.14,0.86,0.24,1.84,2.08,9.17,48,0,13,13,1.0,0,Transport Issue,Medium,2023-02-07 13:32:03.304729,198.59,327.65
ORD-102905,CUST-151,2023-08-14 20:14:00,WH-West,North,FMCG,B2B,4.03,1.71,0.38,0.05,14.91,21.09,96,0,370,360,0.973,1,Inventory Shortage,Low,2023-08-15 17:19:07.342935,126.52,753.59
ORD-102906,CUST-397,2023-08-12 15:30:00,WH-East,West,Apparel,Online,1.53,1.76,0.63,0.57,1.82,6.31,48,0,102,97,0.951,1,Transport Issue,Medium,2023-08-12 21:48:25.543189,219.75,225.42
ORD-102907,CUST-493,2023-05-27 08:28:00,WH-South,South,Electronics,B2B,2.33,1.18,1.44,2.01,8.5,15.47,24,0,404,387,0.958,1,Picking Delay,High,2023-05-27 23:56:01.566944,118.21,552.79
ORD-102908,CUST-984,2023-07-01 18:38:00,WH-East,East,Furniture,Retail,2.32,0.92,1.22,5.19,0.41,10.06,24,0,152,150,0.987,1,Dispatch Backlog,Medium,2023-07-02 04:41:38.117105,131.14,359.56
ORD-102909,CUST-730,2023-09-17 02:55:00,WH-East,North,FMCG,Distributor,4.39,7.71,0.91,0.98,1.71,15.7,24,0,489,477,0.975,1,Transport Issue,Medium,2023-09-17 18:36:44.555948,160.11,560.96
ORD-102910,CUST-528,2023-03-05 19:10:00,WH-West,West,Furniture,Distributor,1.38,3.1,1.76,2.22,1.82,10.27,48,0,178,173,0.972,1,Dispatch Backlog,High,2023-03-06 05:26:14.363278,334.06,367.07
ORD-102911,CUST-354,2023-04-07 05:57:00,WH-North,West,FMCG,Distributor,0.81,1.03,1.7,1.27,0.22,5.03,24,0,391,377,0.964,1,Staff Shortage,Medium,2023-04-07 10:58:37.529431,162.87,179.67
ORD-102912,CUST-986,2023-07-22 00:20:00,WH-North,North,Apparel,B2B,0.77,2.34,1.15,0.33,0.53,5.13,48,0,87,84,0.966,1,None,Critical,2023-07-22 05:27:39.890241,162.86,183.27
ORD-102913,CUST-263,2023-02-08 05:45:00,WH-South,West,Furniture,B2B,1.92,0.57,1.86,9.53,0.9,14.77,96,0,88,85,0.966,1,Transport Issue,Low,2023-02-08 20:31:29.776100,107.36,528.06
ORD-102914,CUST-933,2023-03-07 03:10:00,WH-North,West,Apparel,Online,1.49,0.19,0.49,5.79,7.64,15.6,72,0,29,28,0.966,1,Picking Delay,Medium,2023-03-07 18:45:42.571158,101.65,557.37
ORD-102915,CUST-435,2023-04-21 17:58:00,WH-South,West,Apparel,Retail,1.45,0.78,2.56,0.25,0.28,5.31,72,0,389,382,0.982,1,Dispatch Backlog,Medium,2023-04-21 23:16:34.034118,124.93,189.76
ORD-102916,CUST-691,2023-07-12 02:34:00,WH-East,West,Apparel,Distributor,0.24,0.93,1.15,3.82,1.49,7.62,24,0,363,352,0.97,1,Picking Delay,High,2023-07-12 10:11:09.587907,182.87,272.31
ORD-102917,CUST-838,2023-06-08 06:00:00,WH-North,North,Electronics,Online,3.17,0.03,2.07,1.28,0.04,6.6,48,0,493,468,0.949,1,Transport Issue,Low,2023-06-08 12:35:51.962043,162.87,235.8
ORD-102918,CUST-420,2023-10-08 10:37:00,WH-West,North,Apparel,Online,0.6,3.04,0.95,15.81,5.0,25.39,48,0,419,411,0.981,1,Staff Shortage,Low,2023-10-09 12:00:12.703801,145.56,907.32
ORD-102919,CUST-294,2023-03-25 02:50:00,WH-North,East,FMCG,Distributor,0.55,0.8,0.3,1.08,4.07,6.79,72,0,321,311,0.969,1,Transport Issue,Low,2023-03-25 09:37:33.669911,128.39,242.77
ORD-102920,CUST-881,2023-07-29 11:09:00,WH-South,East,FMCG,Retail,1.33,1.56,0.94,0.82,4.35,9.0,24,0,100,98,0.98,1,Transport Issue,High,2023-07-29 20:09:00.114947,198.54,321.66
ORD-102921,CUST-263,2023-03-10 08:01:00,WH-West,South,Electronics,B2B,0.65,0.14,0.56,2.52,1.97,5.83,48,0,115,112,0.974,1,Transport Issue,Medium,2023-03-10 13:50:41.462434,258.06,208.3
ORD-102922,CUST-610,2023-07-07 05:30:00,WH-East,West,Furniture,Online,2.19,0.35,1.43,5.41,0.98,10.36,48,0,210,203,0.967,1,Staff Shortage,High,2023-07-07 15:51:41.219642,193.0,370.32
ORD-102923,CUST-627,2023-01-10 17:11:00,WH-East,West,Furniture,Online,1.16,3.97,0.78,0.64,5.35,11.9,48,0,454,440,0.969,1,Inventory Shortage,Low,2023-01-11 05:04:48.498327,234.59,425.19
ORD-102924,CUST-578,2023-06-13 21:20:00,WH-West,South,Furniture,Distributor,1.49,1.69,2.17,3.71,7.0,16.06,72,0,343,329,0.959,1,Staff Shortage,Low,2023-06-14 13:23:21.949402,141.04,573.84
ORD-102925,CUST-610,2023-02-18 14:05:00,WH-North,North,FMCG,Online,1.93,5.4,1.36,0.19,0.63,9.51,24,0,74,72,0.973,1,Transport Issue,Low,2023-02-18 23:35:19.523702,183.81,339.72
ORD-102926,CUST-415,2023-06-26 02:09:00,WH-West,North,Apparel,Distributor,0.57,12.03,1.38,7.54,2.8,24.33,48,0,135,131,0.97,1,Inventory Shortage,Medium,2023-06-27 02:28:31.033980,299.4,869.38
ORD-102927,CUST-609,2023-08-06 20:44:00,WH-East,South,Furniture,Retail,0.42,0.84,0.29,0.25,1.2,3.01,72,0,428,423,0.988,1,None,High,2023-08-06 23:44:31.584790,233.88,107.53
ORD-102928,CUST-123,2023-12-12 05:43:00,WH-East,East,Apparel,Online,5.31,0.64,4.98,7.37,0.77,19.07,48,0,456,439,0.963,1,None,Medium,2023-12-13 00:47:14.898939,276.51,681.59
ORD-102929,CUST-192,2023-01-26 07:04:00,WH-West,East,Furniture,Online,1.42,3.52,2.21,2.02,5.57,14.74,48,0,269,263,0.978,1,Transport Issue,High,2023-01-26 21:48:35.570778,236.57,526.92
ORD-102930,CUST-502,2023-09-11 14:58:00,WH-East,West,FMCG,B2B,1.33,11.84,1.87,1.78,3.24,20.07,24,0,350,337,0.963,1,Staff Shortage,Low,2023-09-12 11:01:55.197911,263.43,717.13
ORD-102931,CUST-617,2023-05-24 00:15:00,WH-South,East,Automotive,Retail,0.09,1.79,0.48,10.87,1.02,14.25,72,0,466,454,0.974,1,Inventory Shortage,Medium,2023-05-24 14:30:09.505766,127.09,509.39
ORD-102932,CUST-568,2023-09-16 19:46:00,WH-East,North,Automotive,Online,1.72,2.85,0.92,13.93,1.56,20.99,96,0,78,78,1.0,0,Dispatch Backlog,Medium,2023-09-17 16:45:18.757546,117.7,750.13
ORD-102933,CUST-346,2023-12-17 12:55:00,WH-East,South,Electronics,Distributor,2.02,2.74,0.18,3.15,14.28,22.37,48,0,459,449,0.978,1,Picking Delay,Low,2023-12-18 11:17:14.344367,138.98,799.53
ORD-102934,CUST-320,2023-07-27 22:42:00,WH-North,South,Electronics,Online,2.05,0.79,0.93,0.41,7.93,12.1,72,0,380,361,0.95,1,Dispatch Backlog,Low,2023-07-28 10:48:10.653681,131.44,432.56
ORD-102935,CUST-697,2023-05-29 01:53:00,WH-North,South,Furniture,Online,3.07,1.54,0.19,2.12,8.9,15.82,48,0,490,477,0.973,1,Dispatch Backlog,Medium,2023-05-29 17:41:55.811006,122.46,565.24
ORD-102936,CUST-461,2023-06-04 05:25:00,WH-West,East,Apparel,Distributor,0.49,3.22,0.97,2.26,2.59,9.52,24,0,125,123,0.984,1,Inventory Shortage,Low,2023-06-04 14:56:29.245263,263.94,340.42
ORD-102937,CUST-149,2023-07-05 05:45:00,WH-South,South,Furniture,Online,0.73,2.1,1.26,2.17,4.11,10.35,24,0,38,38,1.0,0,Transport Issue,High,2023-07-05 16:06:10.052211,102.67,370.01
ORD-102938,CUST-151,2023-08-05 10:07:00,WH-West,South,Electronics,B2B,4.16,0.04,0.59,2.53,1.99,9.31,72,0,269,262,0.974,1,Picking Delay,Critical,2023-08-05 19:25:28.012043,234.95,332.66
ORD-102939,CUST-388,2023-09-21 00:52:00,WH-South,East,Furniture,Retail,7.35,0.74,0.83,0.06,0.34,9.32,48,0,310,306,0.987,1,Picking Delay,Medium,2023-09-21 10:10:55.625340,189.35,332.93
ORD-102940,CUST-606,2023-07-18 05:20:00,WH-West,North,Electronics,Online,0.37,0.28,2.5,3.73,2.15,9.03,72,0,106,103,0.972,1,Dispatch Backlog,Medium,2023-07-18 14:21:37.413858,81.0,322.63
ORD-102941,CUST-711,2023-07-19 18:53:00,WH-West,West,FMCG,Online,1.72,0.48,0.14,3.74,3.79,9.86,72,0,44,44,1.0,0,Dispatch Backlog,Low,2023-07-20 04:44:38.341589,129.01,352.42
ORD-102942,CUST-963,2023-12-07 23:19:00,WH-North,North,Automotive,Distributor,0.6,4.25,1.88,0.37,1.42,8.52,96,0,225,218,0.969,1,Inventory Shortage,Low,2023-12-08 07:50:16.510097,123.9,304.55
ORD-102943,CUST-769,2023-09-21 13:30:00,WH-East,East,Electronics,Retail,0.15,0.07,0.22,2.53,7.91,10.89,48,0,242,238,0.983,1,Inventory Shortage,High,2023-09-22 00:23:30.205123,114.96,389.27
ORD-102944,CUST-788,2023-09-06 15:08:00,WH-East,South,FMCG,Online,0.98,0.45,0.04,2.52,0.69,4.68,48,0,397,386,0.972,1,Inventory Shortage,Medium,2023-09-06 19:49:04.696226,114.44,167.43
ORD-102945,CUST-581,2023-09-28 09:28:00,WH-North,West,Electronics,B2B,0.39,0.67,0.25,3.44,1.92,6.66,48,0,153,148,0.967,1,Picking Delay,Medium,2023-09-28 16:07:49.447986,118.95,238.16
ORD-102946,CUST-392,2023-03-21 03:19:00,WH-West,North,Automotive,B2B,3.09,1.73,1.74,0.27,0.56,7.39,48,0,24,24,1.0,0,Dispatch Backlog,High,2023-03-21 10:42:14.112642,116.11,264.02
ORD-102947,CUST-649,2023-12-31 21:36:00,WH-South,West,FMCG,Online,1.91,1.37,0.62,2.95,2.18,9.04,72,0,124,121,0.976,1,None,Medium,2024-01-01 06:38:22.288087,128.86,323.07
ORD-102948,CUST-108,2023-12-08 06:22:00,WH-South,North,Furniture,Online,0.39,0.44,2.47,0.99,0.17,4.46,24,0,285,278,0.975,1,Inventory Shortage,Low,2023-12-08 10:49:42.652302,118.53,159.47
ORD-102949,CUST-967,2023-08-20 15:37:00,WH-North,North,FMCG,Retail,0.02,0.32,0.89,2.12,1.34,4.7,96,0,484,472,0.975,1,Transport Issue,High,2023-08-20 20:18:49.140705,123.27,167.87
ORD-102950,CUST-210,2023-06-15 13:52:00,WH-East,East,Apparel,Distributor,4.13,0.49,0.03,4.45,2.15,11.24,96,0,454,440,0.969,1,Picking Delay,Medium,2023-06-16 01:06:39.942736,321.53,401.88
ORD-102951,CUST-541,2023-08-13 08:56:00,WH-North,North,Apparel,Retail,0.48,1.26,1.51,3.67,2.73,9.66,48,0,402,389,0.968,1,Dispatch Backlog,High,2023-08-13 18:35:19.863341,181.55,345.09
ORD-102952,CUST-237,2023-04-01 23:12:00,WH-East,South,FMCG,Distributor,2.33,0.57,0.14,0.38,3.3,6.71,48,0,348,337,0.968,1,Inventory Shortage,Medium,2023-04-02 05:54:52.184667,248.66,239.98
ORD-102953,CUST-370,2023-03-31 18:48:00,WH-North,East,Apparel,B2B,1.03,5.31,1.87,2.68,1.35,12.24,24,0,261,256,0.981,1,None,Low,2023-04-01 07:02:18.540083,103.34,437.4
ORD-102954,CUST-844,2023-08-08 07:22:00,WH-North,West,Automotive,Distributor,2.2,1.12,0.22,10.43,3.11,17.09,48,0,146,143,0.979,1,Dispatch Backlog,Low,2023-08-09 00:27:11.440564,121.82,610.67
ORD-102955,CUST-474,2023-08-09 04:41:00,WH-East,East,Furniture,Distributor,0.95,0.11,0.51,0.51,2.99,5.06,24,0,191,187,0.979,1,Transport Issue,Medium,2023-08-09 09:44:53.829052,112.76,181.02
ORD-102956,CUST-882,2023-05-15 09:35:00,WH-South,North,FMCG,Distributor,0.23,2.35,1.72,5.75,1.6,11.64,48,0,381,369,0.969,1,Transport Issue,Medium,2023-05-15 21:13:40.299073,336.95,416.17
ORD-102957,CUST-512,2023-12-27 13:01:00,WH-South,West,Furniture,Retail,0.63,0.72,3.7,3.64,7.45,16.13,24,0,165,160,0.97,1,Picking Delay,Medium,2023-12-28 05:09:02.590461,209.11,576.63
ORD-102958,CUST-474,2023-01-25 08:52:00,WH-East,South,Apparel,Online,0.52,1.91,0.56,4.46,3.31,10.76,72,0,71,70,0.986,1,None,Medium,2023-01-25 19:37:38.367703,141.73,384.59
ORD-102959,CUST-146,2023-05-09 22:09:00,WH-East,East,Furniture,Online,1.4,0.59,2.12,0.99,1.7,6.8,48,0,439,423,0.964,1,Inventory Shortage,Medium,2023-05-10 04:56:56.334454,222.84,243.0
ORD-102960,CUST-510,2023-06-02 21:02:00,WH-North,North,Electronics,Online,2.68,1.52,0.25,1.02,12.36,17.84,24,0,201,198,0.985,1,Picking Delay,Low,2023-06-03 14:52:36.816554,140.0,637.73
ORD-102961,CUST-152,2023-01-06 05:52:00,WH-South,West,FMCG,Retail,0.77,2.66,1.98,7.09,7.83,20.33,48,0,355,338,0.952,1,Inventory Shortage,Medium,2023-01-07 02:11:49.543337,141.29,726.61
ORD-102962,CUST-683,2023-03-07 17:22:00,WH-South,South,Apparel,B2B,0.03,4.74,1.29,1.34,17.01,24.4,96,0,12,12,1.0,0,Inventory Shortage,Low,2023-03-08 17:46:10.178482,118.12,872.16
ORD-102963,CUST-675,2023-01-02 11:21:00,WH-North,South,Furniture,Distributor,1.83,0.54,0.26,0.2,4.95,7.78,72,0,52,50,0.962,1,Picking Delay,Medium,2023-01-02 19:07:32.422104,134.79,277.9
ORD-102964,CUST-299,2023-10-20 19:38:00,WH-North,East,Furniture,B2B,2.33,0.73,0.43,2.75,2.0,8.24,48,0,441,429,0.973,1,Transport Issue,Medium,2023-10-21 03:52:32.392049,145.48,294.58
ORD-102965,CUST-471,2023-01-24 15:19:00,WH-East,West,FMCG,B2B,8.23,1.12,0.17,0.4,1.38,11.31,72,0,256,245,0.957,1,Inventory Shortage,Low,2023-01-25 02:37:39.745951,111.28,404.26
ORD-102966,CUST-666,2023-03-06 00:16:00,WH-North,North,Apparel,Retail,2.23,4.72,0.58,4.78,4.57,16.87,72,0,302,297,0.983,1,Transport Issue,Medium,2023-03-06 17:08:13.773370,238.16,602.95
ORD-102967,CUST-395,2023-09-08 00:52:00,WH-South,West,FMCG,Distributor,1.59,4.17,0.27,3.08,16.61,25.72,72,0,360,350,0.972,1,Picking Delay,Medium,2023-09-09 02:35:15.249489,229.87,919.26
ORD-102968,CUST-175,2023-04-26 12:29:00,WH-North,South,Automotive,Distributor,2.13,0.17,1.24,6.23,4.14,13.91,24,0,300,292,0.973,1,None,Low,2023-04-27 02:23:33.067751,122.29,497.11
ORD-102969,CUST-495,2023-04-15 14:02:00,WH-East,West,Automotive,Retail,6.57,0.25,6.24,4.61,8.96,26.64,72,0,487,462,0.949,1,Picking Delay,Critical,2023-04-16 16:40:41.142716,90.02,952.28
ORD-102970,CUST-616,2023-02-15 22:10:00,WH-West,East,Furniture,B2B,4.41,1.23,0.01,0.36,1.68,7.69,48,0,408,388,0.951,1,Transport Issue,Low,2023-02-16 05:51:07.247592,139.13,274.67
ORD-102971,CUST-561,2023-08-04 21:43:00,WH-North,West,Automotive,Retail,0.98,0.2,0.93,1.44,2.19,5.75,96,0,9,9,1.0,0,Transport Issue,Medium,2023-08-05 03:27:45.691022,141.92,205.36
ORD-102972,CUST-882,2023-10-28 12:00:00,WH-North,West,Electronics,Distributor,0.68,0.76,1.02,4.47,9.94,16.88,48,0,140,135,0.964,1,Picking Delay,Low,2023-10-29 04:52:31.753842,210.37,603.13
ORD-102973,CUST-663,2023-01-24 09:34:00,WH-East,East,FMCG,Distributor,0.76,0.29,2.95,1.62,5.94,11.56,96,0,100,97,0.97,1,Picking Delay,High,2023-01-24 21:07:27.623859,154.28,413.07
ORD-102974,CUST-386,2023-01-24 03:15:00,WH-South,West,Automotive,Retail,1.76,1.82,0.85,10.77,16.74,31.92,96,0,485,474,0.977,1,Picking Delay,High,2023-01-25 11:10:27.566523,93.23,1140.97
ORD-102975,CUST-945,2023-01-16 16:50:00,WH-East,East,Electronics,Distributor,3.41,5.37,0.94,3.99,6.26,19.98,24,0,137,135,0.985,1,Inventory Shortage,Medium,2023-01-17 12:48:32.605050,137.77,713.93
ORD-102976,CUST-738,2023-07-26 15:14:00,WH-North,East,FMCG,B2B,1.75,10.3,0.77,0.05,2.5,15.36,96,0,359,340,0.947,1,Picking Delay,High,2023-07-27 06:35:52.171455,157.13,549.13
ORD-102977,CUST-796,2023-09-06 01:10:00,WH-East,East,Electronics,Online,0.18,0.85,0.38,6.36,3.18,10.94,24,0,366,356,0.973,1,Transport Issue,Low,2023-09-06 12:06:20.928988,120.16,390.96
