driver_id,trip_id,overspeed_events,harsh_brake_events,rapid_accel_events,idling_minutes,night_driving_minutes,distraction_score,safety_score,seatbelt_violation_count,camera_distraction_alerts,sharp_turn_events,avg_following_distance_meters,traffic_signal_violations,fatigue_alerts,driving_hours_this_week,eco_score,risk_category
DR_93,TRIP_9327,9,5,4,6,96,0.63,75,2,2,6,38.12,3,3,46,57.69,Low
DR_128,TRIP_9328,2,0,0,22,72,0.26,93,1,4,1,33.72,2,2,16,76.22,Low
DR_245,TRIP_9329,6,8,6,0,89,0.62,75,3,2,2,11.47,1,0,49,56.16,Low
DR_90,TRIP_9330,6,2,6,3,103,0.1,82,1,5,0,15.85,1,2,18,56.31,Medium
DR_60,TRIP_9331,8,4,2,35,62,0.58,74,1,3,3,9.75,1,3,16,99.72,High
DR_182,TRIP_9332,7,4,4,5,24,0.8,80,3,3,0,37.1,1,1,35,51.77,High
DR_204,TRIP_9333,0,8,1,7,23,0.45,88,1,1,6,23.54,3,0,32,84.12,Medium
DR_292,TRIP_9334,0,2,3,23,94,0.73,90,3,4,2,10.18,4,3,58,78.34,Low
DR_272,TRIP_9335,6,7,6,16,61,0.7,73,0,0,4,35.84,4,2,28,93.27,Low
DR_34,TRIP_9336,10,0,1,40,23,0.2,76,1,0,2,32.24,1,1,52,97.15,High
DR_97,TRIP_9337,4,5,5,18,50,0.28,79,2,4,0,32.63,2,2,70,83.92,Medium
DR_55,TRIP_9338,2,2,6,38,34,0.38,81,1,4,3,8.78,2,1,22,98.52,Medium
DR_87,TRIP_9339,7,3,6,9,89,0.67,78,3,0,4,25.9,3,1,46,70.06,Medium
DR_137,TRIP_9340,4,4,1,39,19,0.49,81,1,1,5,26.67,3,0,60,56.98,Low
DR_22,TRIP_9341,7,2,3,40,115,0.88,76,2,3,5,38.72,3,1,21,95.71,Medium
DR_214,TRIP_9342,9,6,3,9,41,0.32,75,2,5,1,7.84,2,3,46,78.93,High
DR_84,TRIP_9343,5,4,0,1,3,0.69,88,0,0,3,17.79,3,1,16,84.94,Medium
DR_40,TRIP_9344,6,6,6,0,104,0.15,78,1,3,1,29.11,0,0,46,94.11,High
DR_30,TRIP_9345,2,4,3,28,55,0.61,84,1,5,1,23.89,4,1,34,76.09,High
DR_229,TRIP_9346,1,1,2,39,59,0.52,88,3,1,1,5.18,2,2,39,94.98,Medium
DR_294,TRIP_9347,6,5,5,27,50,0.73,75,1,3,6,31.34,3,2,39,52.24,High
DR_81,TRIP_9348,1,0,4,1,108,0.68,94,2,3,1,28.0,3,0,57,69.0,Medium
DR_66,TRIP_9349,3,0,0,2,109,0.33,96,3,4,4,25.06,3,0,11,51.8,Low
DR_262,TRIP_9350,0,1,3,17,75,0.2,93,0,0,1,22.47,2,2,41,68.14,High
DR_82,TRIP_9351,2,8,1,39,36,0.81,79,2,2,5,14.0,4,2,35,62.56,High
DR_148,TRIP_9352,3,7,3,7,41,0.77,83,1,3,5,6.03,4,3,12,56.27,Medium
DR_71,TRIP_9353,1,0,1,22,26,0.29,93,0,1,0,13.14,1,0,59,71.51,High
DR_41,TRIP_9354,5,0,0,22,72,0.88,89,0,4,5,5.77,0,2,69,78.43,Medium
DR_286,TRIP_9355,7,7,0,29,49,0.88,76,2,1,2,25.12,4,2,26,95.87,Medium
DR_157,TRIP_9356,0,2,1,12,7,0.57,95,2,0,0,27.58,0,3,60,81.09,Medium
DR_198,TRIP_9357,2,0,2,36,87,0.34,88,3,2,3,24.74,2,2,14,91.06,Low
DR_200,TRIP_9358,4,4,2,17,52,0.27,84,1,5,6,34.09,2,2,39,80.62,High
DR_83,TRIP_9359,8,6,4,20,93,0.77,73,3,1,1,22.7,2,3,37,57.72,Low
DR_20,TRIP_9360,0,0,3,5,117,0.49,96,1,5,4,11.27,1,0,42,59.0,Medium
DR_289,TRIP_9361,1,0,0,3,17,0.21,98,2,2,0,18.74,1,0,62,85.19,Medium
DR_98,TRIP_9362,10,3,1,28,34,0.19,75,2,5,6,31.11,2,2,19,64.5,Low
DR_242,TRIP_9363,3,7,4,27,109,0.53,78,0,5,3,22.55,3,2,65,54.7,Low
DR_256,TRIP_9364,2,0,1,38,11,0.38,89,0,3,1,37.95,2,1,49,67.88,Medium
DR_113,TRIP_9365,0,4,1,6,36,0.71,93,3,1,3,19.33,2,1,63,87.55,High
DR_117,TRIP_9366,4,3,0,27,34,0.54,85,2,3,1,25.3,4,0,51,80.96,Medium
DR_275,TRIP_9367,9,6,0,10,0,0.24,78,1,5,2,39.31,0,1,43,82.06,Medium
DR_67,TRIP_9368,9,4,2,28,66,0.33,74,2,0,3,5.21,3,3,50,79.29,Medium
DR_14,TRIP_9369,3,4,6,21,20,0.47,80,0,0,3,32.21,0,1,38,54.09,Medium
DR_282,TRIP_9370,2,0,4,17,88,0.89,90,3,0,2,38.11,2,0,63,70.64,Low
DR_75,TRIP_9371,5,6,4,31,81,0.21,75,3,1,4,28.98,0,2,60,84.9,Low
DR_143,TRIP_9372,3,1,2,10,95,0.88,91,3,3,6,39.19,0,0,45,70.03,High
DR_67,TRIP_9373,3,2,2,30,80,0.12,85,0,5,2,36.76,0,1,40,74.29,Low
DR_132,TRIP_9374,7,7,4,0,26,0.81,77,3,1,3,26.11,3,1,23,72.8,High
DR_114,TRIP_9375,1,3,2,24,88,0.46,88,3,4,2,20.45,2,3,59,56.75,Medium
DR_185,TRIP_9376,1,1,3,12,81,0.79,92,1,1,1,5.97,1,2,39,52.24,Low
DR_152,TRIP_9377,9,8,4,9,75,0.83,71,2,4,6,30.76,1,3,14,89.34,High
DR_151,TRIP_9378,3,7,0,37,98,0.42,80,1,1,2,5.14,3,2,63,94.41,Low
DR_100,TRIP_9379,10,2,2,28,51,0.19,75,3,0,2,24.86,0,1,59,97.9,Medium
DR_278,TRIP_9380,1,6,1,22,19,0.77,86,0,3,6,38.2,1,3,47,91.71,Low
DR_222,TRIP_9381,0,8,1,15,83,0.86,87,2,0,4,38.6,1,3,36,69.94,Low
DR_150,TRIP_9382,4,1,3,35,25,0.35,83,2,3,3,25.8,0,3,36,63.27,Low
DR_122,TRIP_9383,5,8,4,30,101,0.83,73,3,5,0,23.12,2,2,11,71.03,Low
DR_210,TRIP_9384,0,0,4,26,57,0.64,91,2,3,3,14.26,2,1,58,54.9,Medium
DR_179,TRIP_9385,4,8,3,19,22,0.72,78,0,1,6,18.6,2,3,42,69.36,Medium
DR_176,TRIP_9386,5,1,5,1,113,0.63,86,1,1,0,5.55,3,3,66,76.22,Medium
DR_26,TRIP_9387,9,3,1,31,34,0.66,76,1,2,5,19.15,4,3,28,70.45,Low
DR_186,TRIP_9388,5,3,1,6,90,0.7,87,3,4,5,22.87,0,0,21,81.59,Low
DR_84,TRIP_9389,4,3,1,2,115,0.24,89,3,4,4,39.99,2,3,14,70.84,Low
DR_127,TRIP_9390,0,2,0,15,87,0.77,95,3,4,4,30.18,3,3,44,88.91,High
DR_132,TRIP_9391,10,0,2,34,14,0.1,76,2,2,5,19.41,1,3,67,67.57,High
DR_276,TRIP_9392,2,0,6,26,69,0.33,86,2,1,2,39.98,2,0,55,87.64,Medium
DR_82,TRIP_9393,5,3,6,5,111,0.41,82,3,2,1,19.03,3,1,10,81.35,Low
DR_206,TRIP_9394,3,1,1,28,29,0.84,88,2,1,2,18.22,1,3,47,74.13,High
DR_11,TRIP_9395,9,4,5,2,105,0.27,76,0,1,0,9.57,0,2,19,90.69,Low
DR_1,TRIP_9396,1,3,4,38,57,0.6,83,0,0,0,5.33,3,0,58,97.0,High
DR_186,TRIP_9397,2,0,6,14,27,0.43,88,0,5,3,31.57,2,2,36,81.84,Medium
DR_23,TRIP_9398,5,3,1,12,110,0.53,86,3,3,5,12.28,0,2,27,63.51,Medium
DR_79,TRIP_9399,1,5,6,18,38,0.42,83,2,3,0,36.23,2,3,61,98.17,Low
DR_270,TRIP_9400,9,8,4,33,64,0.34,66,3,3,1,7.02,1,0,44,54.31,Medium
DR_84,TRIP_9401,0,6,3,18,94,0.55,86,3,1,6,28.11,4,2,11,57.34,Low
DR_247,TRIP_9402,7,6,3,13,108,0.41,77,2,3,0,24.23,1,3,24,86.03,Medium
DR_72,TRIP_9403,1,6,3,21,91,0.77,84,3,0,2,15.69,4,3,38,90.09,Medium
DR_160,TRIP_9404,6,2,5,6,118,0.15,82,3,0,4,7.52,3,3,14,71.51,Medium
DR_136,TRIP_9405,5,5,5,6,73,0.15,80,1,3,3,21.68,2,2,33,53.07,Medium
DR_110,TRIP_9406,8,8,5,39,30,0.39,66,3,3,5,39.42,0,3,58,67.72,Medium
DR_22,TRIP_9407,1,4,6,9,22,0.69,86,0,4,5,26.4,4,2,54,84.88,Medium
DR_206,TRIP_9408,2,4,0,23,19,0.25,88,2,2,0,6.55,3,3,61,59.08,Medium
DR_80,TRIP_9409,5,4,0,11,22,0.1,86,3,4,0,36.08,0,0,53,85.24,Low
DR_249,TRIP_9410,0,7,3,22,83,0.74,84,3,0,3,19.51,4,1,66,83.33,Low
DR_274,TRIP_9411,5,4,0,21,89,0.6,84,2,3,5,9.61,2,0,30,61.1,Medium
DR_194,TRIP_9412,7,2,4,36,77,0.33,76,2,2,4,17.17,1,2,60,57.96,Medium
DR_131,TRIP_9413,8,1,0,2,106,0.21,87,1,5,0,16.61,2,1,42,97.22,High
DR_158,TRIP_9414,4,2,3,5,4,0.82,88,3,0,1,27.25,4,0,60,78.88,Low
DR_15,TRIP_9415,1,1,6,18,27,0.78,88,0,1,0,34.15,0,1,60,65.33,Medium
DR_107,TRIP_9416,2,8,2,33,119,0.78,79,3,4,1,16.23,2,1,57,97.34,Low
DR_194,TRIP_9417,9,8,5,18,41,0.53,68,3,0,5,13.84,4,3,36,60.0,Low
DR_35,TRIP_9418,1,3,5,26,63,0.83,85,2,5,0,5.77,1,1,17,50.95,Low
DR_100,TRIP_9419,10,3,1,37,69,0.88,73,3,5,1,16.28,3,1,43,82.83,Low
DR_70,TRIP_9420,1,0,1,14,83,0.56,95,0,3,1,19.29,0,1,15,65.69,Low
DR_135,TRIP_9421,10,5,2,3,106,0.82,77,2,5,6,12.68,1,1,21,81.7,Low
DR_106,TRIP_9422,10,6,6,16,63,0.66,68,2,1,1,24.78,1,2,60,67.75,Low
DR_271,TRIP_9423,5,5,0,17,95,0.59,84,2,4,0,6.23,3,2,38,89.13,High
DR_246,TRIP_9424,3,1,3,16,25,0.55,88,1,5,3,7.93,3,3,51,99.31,High
DR_93,TRIP_9425,8,1,4,18,93,0.19,79,2,5,0,23.1,2,3,10,50.65,Low
DR_278,TRIP_9426,1,7,5,36,44,0.83,78,2,2,3,9.9,4,2,12,50.24,Medium
DR_181,TRIP_9427,1,5,1,18,62,0.43,88,3,2,5,8.29,4,3,43,80.14,Medium
DR_255,TRIP_9428,9,2,2,34,90,0.86,76,3,2,1,39.59,3,0,13,96.63,Medium
DR_174,TRIP_9429,5,1,5,39,105,0.59,78,3,2,0,16.95,4,1,45,89.38,Medium
DR_162,TRIP_9430,4,4,5,16,102,0.56,81,3,2,1,37.72,0,3,48,96.17,Medium
DR_195,TRIP_9431,10,2,2,9,74,0.48,79,1,1,2,36.51,1,0,67,76.29,High
DR_10,TRIP_9432,1,5,0,13,71,0.71,90,2,1,1,39.02,2,1,43,91.07,Medium
DR_242,TRIP_9433,9,7,6,29,98,0.24,66,2,1,6,21.64,2,2,16,75.66,Medium
DR_78,TRIP_9434,10,7,4,3,67,0.39,72,1,1,1,25.06,4,2,32,65.57,Low
DR_17,TRIP_9435,8,5,1,17,2,0.37,78,0,4,4,19.97,2,2,20,74.27,Medium
DR_113,TRIP_9436,4,3,4,1,45,0.57,86,0,0,3,35.65,2,1,30,93.02,Medium
DR_140,TRIP_9437,5,6,0,4,37,0.68,85,0,2,4,17.19,2,0,66,83.21,High
DR_256,TRIP_9438,9,3,2,17,55,0.2,78,0,1,4,21.38,1,2,27,79.33,Low
DR_168,TRIP_9439,8,7,3,7,17,0.13,75,1,0,2,38.73,1,2,68,68.0,High
DR_50,TRIP_9440,8,7,2,23,96,0.84,73,0,1,1,21.89,2,3,63,96.83,Low
DR_286,TRIP_9441,3,2,5,1,54,0.21,88,2,5,6,27.77,3,0,64,53.38,High
DR_107,TRIP_9442,10,2,4,26,20,0.35,74,1,0,2,33.53,1,1,35,88.52,Low
DR_60,TRIP_9443,7,5,6,30,22,0.16,71,3,5,4,16.08,2,0,70,53.66,High
DR_211,TRIP_9444,8,4,0,3,29,0.54,83,1,5,5,20.48,3,0,43,52.22,Low
DR_17,TRIP_9445,5,1,4,13,95,0.9,85,2,4,3,35.38,1,0,26,83.21,Medium
DR_115,TRIP_9446,1,2,3,37,104,0.82,86,1,0,6,5.77,3,1,44,55.13,Low
DR_105,TRIP_9447,7,3,6,12,70,0.21,77,2,5,1,33.91,4,2,50,55.88,Low
DR_153,TRIP_9448,4,5,6,19,74,0.23,78,1,2,3,31.79,3,0,11,57.02,High
DR_105,TRIP_9449,6,7,1,25,112,0.59,77,1,5,0,19.73,1,2,23,56.39,High
DR_154,TRIP_9450,0,4,3,24,80,0.33,88,2,2,1,36.41,3,2,51,72.7,Medium
DR_40,TRIP_9451,10,5,2,19,67,0.15,73,1,1,6,21.73,1,2,34,81.8,High
DR_142,TRIP_9452,8,2,0,13,106,0.62,83,1,4,2,13.24,0,3,47,95.94,Low
DR_144,TRIP_9453,1,1,0,29,115,0.47,92,3,5,0,39.33,0,1,25,98.14,High
DR_126,TRIP_9454,0,8,4,3,68,0.81,86,3,1,0,29.98,3,2,43,68.8,High
DR_20,TRIP_9455,1,8,1,17,51,0.79,85,1,3,6,32.94,3,3,31,87.5,High
DR_216,TRIP_9456,9,8,3,38,114,0.41,66,0,3,2,14.39,2,2,17,61.34,High
DR_176,TRIP_9457,9,1,3,18,59,0.68,79,2,4,4,39.88,4,1,35,66.06,Medium
DR_37,TRIP_9458,1,2,0,19,1,0.69,93,0,3,4,12.33,3,3,34,65.9,Low
DR_255,TRIP_9459,6,3,2,15,108,0.19,83,0,4,6,33.26,2,3,37,61.45,High
DR_292,TRIP_9460,8,5,3,21,13,0.6,75,3,0,4,10.14,1,0,44,74.13,Medium
DR_127,TRIP_9461,9,4,2,29,113,0.34,74,1,5,0,34.76,1,1,21,73.62,Medium
DR_100,TRIP_9462,5,1,6,29,104,0.15,79,2,2,3,22.39,4,3,32,72.04,High
DR_255,TRIP_9463,10,1,2,38,96,0.6,74,2,0,4,32.67,1,1,37,52.92,High
DR_297,TRIP_9464,3,1,6,13,11,0.65,86,0,4,0,29.31,0,0,11,79.57,Low
DR_297,TRIP_9465,6,7,6,4,59,0.75,76,3,2,0,36.51,2,0,13,54.57,Medium
DR_8,TRIP_9466,1,1,5,32,76,0.36,86,3,0,2,15.78,3,3,34,91.48,Low
DR_227,TRIP_9467,7,2,6,39,25,0.4,73,0,5,5,23.31,2,3,14,63.2,High
DR_260,TRIP_9468,3,7,4,26,95,0.32,78,0,4,3,23.58,2,1,19,86.42,High
DR_161,TRIP_9469,6,8,4,35,78,0.73,70,1,4,2,18.52,4,3,49,85.91,Low
DR_68,TRIP_9470,8,5,5,23,104,0.87,72,3,3,4,30.79,3,1,54,77.61,Low
DR_235,TRIP_9471,5,2,4,38,7,0.56,79,0,0,6,23.85,4,2,30,96.2,High
DR_106,TRIP_9472,8,6,3,37,8,0.43,71,0,3,5,29.16,1,2,64,69.55,High
DR_100,TRIP_9473,8,0,1,15,44,0.47,84,0,4,3,12.62,1,3,56,63.72,Low
DR_17,TRIP_9474,1,8,1,12,31,0.73,86,3,0,0,5.14,4,3,39,89.24,Medium
DR_259,TRIP_9475,1,5,0,28,88,0.54,87,2,4,5,27.64,0,1,39,85.65,Low
DR_182,TRIP_9476,9,0,4,9,10,0.55,81,0,0,0,15.06,2,0,42,70.99,High
DR_280,TRIP_9477,9,2,5,22,53,0.7,75,3,1,3,13.29,3,2,10,77.13,Low
DR_284,TRIP_9478,7,6,5,27,79,0.26,72,0,2,4,5.88,2,3,47,53.25,Low
DR_246,TRIP_9479,2,2,5,39,47,0.51,82,0,2,5,7.83,2,2,54,65.48,Low
DR_107,TRIP_9480,8,3,5,19,85,0.67,76,0,0,5,35.93,4,3,34,62.51,Low
DR_13,TRIP_9481,1,6,4,5,66,0.23,86,1,4,3,18.47,1,1,10,61.88,Low
DR_267,TRIP_9482,5,7,5,35,43,0.67,72,2,2,6,21.54,0,3,29,63.17,High
DR_163,TRIP_9483,10,7,1,9,104,0.47,74,2,5,1,25.89,2,1,66,87.83,Low
DR_201,TRIP_9484,2,8,4,14,97,0.76,81,3,2,6,35.41,2,1,52,63.44,Low
DR_188,TRIP_9485,1,7,0,32,57,0.31,84,0,0,1,33.08,4,2,49,86.51,Low
DR_166,TRIP_9486,10,3,3,1,97,0.57,78,2,5,0,30.96,3,0,37,83.96,Medium
DR_214,TRIP_9487,3,2,4,8,111,0.86,88,3,4,0,27.95,2,3,28,71.89,High
DR_128,TRIP_9488,5,1,0,29,85,0.68,86,1,1,5,21.79,2,1,48,70.12,Low
DR_159,TRIP_9489,1,7,4,27,117,0.27,81,3,0,4,7.7,1,1,62,72.73,Low
DR_43,TRIP_9490,2,2,0,36,113,0.56,88,1,4,5,18.95,1,2,65,56.5,Low
DR_201,TRIP_9491,3,6,5,37,14,0.28,76,2,2,3,6.34,0,3,55,75.07,High
DR_250,TRIP_9492,1,8,5,33,56,0.76,77,2,5,5,36.46,4,3,62,65.3,Medium
DR_251,TRIP_9493,2,6,3,7,75,0.67,86,3,1,5,20.48,4,1,20,89.1,Low
DR_239,TRIP_9494,7,3,0,20,48,0.81,82,3,5,5,5.02,2,1,35,53.55,Medium
DR_72,TRIP_9495,10,7,6,27,21,0.38,65,1,4,3,30.5,0,3,49,58.59,Low
DR_249,TRIP_9496,3,6,6,39,108,0.22,74,1,2,5,39.35,4,2,67,54.94,Low
DR_254,TRIP_9497,0,0,4,40,1,0.39,88,1,1,5,27.64,3,2,61,78.37,Low
DR_134,TRIP_9498,9,4,3,32,63,0.26,72,2,0,4,31.21,1,0,50,77.96,Medium
DR_128,TRIP_9499,8,8,4,19,3,0.32,71,0,3,0,14.26,0,3,14,50.92,Medium
DR_7,TRIP_9500,0,3,3,1,60,0.15,93,0,3,0,5.28,1,1,52,97.99,Low
DR_123,TRIP_9501,9,0,2,35,115,0.23,78,2,5,6,16.43,4,1,46,78.99,High
DR_289,TRIP_9502,3,1,3,35,113,0.13,84,2,2,0,23.02,0,1,33,87.14,Medium
DR_171,TRIP_9503,9,4,6,18,12,0.35,72,1,3,2,24.48,1,0,41,64.85,Low
DR_151,TRIP_9504,9,7,6,21,68,0.3,68,2,1,6,36.98,3,1,38,71.07,Low
DR_290,TRIP_9505,9,3,0,31,43,0.21,77,3,2,6,8.8,3,3,53,75.25,High
DR_118,TRIP_9506,0,3,4,35,22,0.18,85,3,5,4,16.86,2,3,22,91.54,Low
DR_18,TRIP_9507,8,7,5,13,50,0.87,72,2,2,3,31.45,4,2,22,67.45,Low
DR_128,TRIP_9508,0,3,5,10,55,0.3,89,0,5,2,27.98,0,3,27,69.88,High
DR_298,TRIP_9509,10,4,2,19,1,0.86,75,0,3,0,18.34,4,2,61,76.11,Low
DR_100,TRIP_9510,10,1,1,31,19,0.22,77,2,2,6,26.35,4,1,24,75.29,Medium
DR_214,TRIP_9511,9,2,4,31,50,0.25,74,2,3,4,10.2,1,0,49,93.06,Low
DR_139,TRIP_9512,4,8,2,23,80,0.22,78,1,2,3,12.09,4,0,12,73.5,Low
DR_71,TRIP_9513,6,2,5,17,93,0.15,80,0,3,4,9.02,4,1,40,97.46,High
DR_289,TRIP_9514,0,4,2,29,88,0.45,88,0,2,4,18.04,2,1,40,76.32,Low
DR_191,TRIP_9515,1,3,0,8,57,0.25,94,2,0,4,28.72,3,1,70,53.02,Low
DR_150,TRIP_9516,5,4,0,23,59,0.41,84,1,0,3,28.28,4,1,60,55.14,Medium
DR_99,TRIP_9517,7,5,3,31,106,0.62,74,0,5,5,34.34,0,3,54,79.7,Medium
DR_228,TRIP_9518,9,7,0,7,32,0.23,77,2,2,0,19.18,4,0,62,58.72,Medium
DR_152,TRIP_9519,10,5,1,19,113,0.83,75,2,4,4,30.92,3,0,36,58.68,High
DR_41,TRIP_9520,10,0,2,27,49,0.88,78,2,3,4,27.07,4,3,18,64.78,Low
DR_195,TRIP_9521,2,0,2,17,49,0.17,92,3,0,4,26.32,2,0,45,80.07,High
DR_234,TRIP_9522,4,1,2,0,68,0.86,91,1,0,3,36.34,0,2,42,98.4,High
DR_143,TRIP_9523,2,4,4,9,21,0.27,86,2,4,5,24.54,4,0,38,62.93,Medium
DR_12,TRIP_9524,9,3,0,38,1,0.88,76,3,0,2,26.55,0,2,50,81.39,High
DR_263,TRIP_9525,1,6,5,38,118,0.84,79,2,3,4,34.54,0,3,68,98.09,Medium
DR_108,TRIP_9526,4,5,1,15,36,0.73,84,2,2,4,31.34,3,2,10,51.93,High
DR_224,TRIP_9527,3,2,5,16,20,0.61,85,1,4,5,34.94,3,2,37,79.14,High
DR_153,TRIP_9528,6,6,0,0,56,0.34,84,3,0,2,21.59,0,0,31,97.84,High
DR_117,TRIP_9529,1,0,2,25,96,0.68,92,3,4,6,11.14,4,0,37,82.68,High
DR_234,TRIP_9530,3,8,6,10,102,0.44,78,1,0,4,35.42,1,3,36,66.89,Medium
DR_102,TRIP_9531,7,0,0,20,86,0.79,86,0,1,3,15.97,3,1,61,61.86,High
DR_21,TRIP_9532,6,7,5,10,57,0.89,76,1,2,3,10.16,4,0,52,55.75,High
DR_65,TRIP_9533,8,8,1,39,26,0.27,70,1,1,0,34.17,1,1,38,63.37,High
DR_193,TRIP_9534,1,1,4,31,90,0.52,87,2,1,2,29.27,4,0,22,90.63,High
DR_102,TRIP_9535,3,4,0,16,48,0.1,88,0,0,6,34.41,2,0,18,65.32,Low
DR_5,TRIP_9536,5,7,6,31,84,0.46,72,2,3,2,29.67,4,1,34,98.09,Medium
DR_151,TRIP_9537,8,4,5,35,115,0.7,71,3,0,0,6.22,0,1,14,59.74,Low
DR_148,TRIP_9538,2,2,1,31,84,0.87,88,3,5,3,36.77,0,3,47,52.69,Low
DR_131,TRIP_9539,5,3,3,1,64,0.39,86,3,3,6,15.33,2,1,20,58.0,Low
DR_10,TRIP_9540,3,3,6,27,116,0.73,80,0,1,5,10.94,2,2,60,97.53,Medium
DR_170,TRIP_9541,10,6,4,18,38,0.4,70,1,3,0,5.17,3,3,35,94.32,Medium
DR_249,TRIP_9542,8,3,3,28,22,0.74,76,1,0,1,17.42,2,0,15,70.55,High
DR_295,TRIP_9543,10,2,3,28,26,0.31,74,2,0,4,16.14,1,3,36,94.93,Medium
DR_176,TRIP_9544,7,0,5,1,14,0.72,84,2,3,3,27.59,4,2,56,52.59,Medium
DR_53,TRIP_9545,2,7,5,16,16,0.13,80,1,3,3,31.78,2,3,37,92.36,Low
DR_143,TRIP_9546,2,7,6,40,120,0.35,74,1,5,5,27.04,1,1,47,96.25,Medium
DR_280,TRIP_9547,6,8,4,14,32,0.23,75,2,2,2,33.41,3,1,65,61.36,Medium
DR_236,TRIP_9548,7,3,0,0,1,0.48,86,1,5,2,7.52,4,3,69,55.41,High
DR_134,TRIP_9549,10,8,2,9,30,0.53,72,2,5,3,17.47,4,1,66,94.99,Medium
DR_195,TRIP_9550,7,6,6,0,53,0.13,76,3,4,1,8.58,1,0,15,66.33,Medium
DR_152,TRIP_9551,7,5,3,19,61,0.13,77,1,4,6,37.32,3,3,21,68.45,High
DR_170,TRIP_9552,7,6,5,25,79,0.87,72,2,4,4,28.28,2,0,33,64.71,Low
DR_45,TRIP_9553,3,7,2,15,96,0.29,82,2,5,0,28.19,3,1,70,67.6,High
DR_76,TRIP_9554,0,8,3,15,1,0.16,85,1,5,3,20.82,4,2,58,84.85,Low
DR_151,TRIP_9555,0,7,4,22,113,0.83,83,2,1,4,5.28,1,0,44,80.22,Low
DR_218,TRIP_9556,5,0,0,22,29,0.21,89,3,4,5,13.46,1,2,40,79.1,High
DR_223,TRIP_9557,0,0,5,39,39,0.38,87,1,0,2,11.11,1,3,29,91.85,High
DR_208,TRIP_9558,4,3,6,19,113,0.85,80,2,0,6,18.06,0,3,47,58.76,Low
DR_54,TRIP_9559,1,8,0,9,61,0.53,88,2,5,0,12.12,1,2,68,98.1,Low
DR_152,TRIP_9560,0,3,0,30,26,0.14,91,0,0,3,10.25,0,0,26,66.59,Low
DR_274,TRIP_9561,6,7,0,9,107,0.33,81,0,2,3,9.19,2,3,69,79.71,Low
DR_174,TRIP_9562,9,6,3,11,88,0.54,74,0,1,5,28.4,0,3,39,67.94,High
DR_280,TRIP_9563,5,3,1,8,74,0.55,87,0,2,2,36.32,4,2,33,82.83,Medium
DR_172,TRIP_9564,8,4,0,40,65,0.52,76,0,5,3,22.18,3,1,64,84.1,Low
DR_57,TRIP_9565,1,1,1,26,59,0.58,91,0,3,2,36.24,4,1,48,57.43,High
DR_242,TRIP_9566,3,2,5,3,53,0.29,87,0,0,1,35.75,0,2,11,80.46,High
DR_238,TRIP_9567,10,1,5,17,21,0.14,75,2,2,2,24.73,0,2,35,83.54,Medium
DR_25,TRIP_9568,3,7,5,7,22,0.62,81,1,3,5,11.9,1,2,23,55.07,Medium
DR_116,TRIP_9569,9,8,1,38,109,0.69,69,3,0,2,7.14,2,3,64,62.75,High
DR_105,TRIP_9570,2,5,3,36,119,0.62,81,1,4,6,27.94,1,3,36,78.36,High
DR_225,TRIP_9571,2,1,4,32,66,0.82,85,1,3,4,11.05,2,3,44,97.83,High
DR_40,TRIP_9572,9,6,3,22,66,0.78,72,2,0,5,35.51,0,3,44,61.78,High
DR_242,TRIP_9573,5,3,4,31,17,0.36,79,2,3,6,9.96,4,1,39,96.1,Medium
DR_59,TRIP_9574,5,5,1,2,37,0.24,85,1,4,4,18.74,0,2,18,70.27,High
DR_185,TRIP_9575,10,4,5,4,49,0.76,74,3,4,6,30.91,0,0,28,53.71,Medium
DR_93,TRIP_9576,5,2,3,29,87,0.63,81,3,1,6,12.03,1,1,70,89.93,Low
DR_295,TRIP_9577,9,7,4,15,90,0.54,71,1,3,2,39.81,4,0,52,98.23,Medium
DR_65,TRIP_9578,6,1,1,19,37,0.69,85,2,1,0,31.47,2,3,41,97.5,High
DR_215,TRIP_9579,2,6,3,34,9,0.64,80,1,5,2,15.4,1,2,16,80.09,High
DR_94,TRIP_9580,7,6,1,24,30,0.47,77,3,1,6,26.22,1,0,18,98.88,Low
DR_223,TRIP_9581,1,5,3,18,95,0.69,86,2,5,3,8.24,4,3,17,89.18,Medium
DR_143,TRIP_9582,7,7,0,17,70,0.42,78,2,0,4,23.3,3,1,53,57.15,High
DR_47,TRIP_9583,3,8,4,26,45,0.25,77,2,2,4,5.59,2,2,64,97.07,Medium
DR_111,TRIP_9584,6,5,3,19,41,0.17,78,1,3,5,36.75,0,0,44,88.27,Medium
DR_61,TRIP_9585,8,6,0,10,106,0.87,79,2,0,1,34.49,2,2,64,75.37,High
DR_132,TRIP_9586,2,2,0,5,105,0.18,94,0,1,3,30.21,2,3,58,63.9,High
DR_98,TRIP_9587,8,7,1,11,47,0.33,77,0,4,2,21.36,2,0,65,90.77,Medium
DR_248,TRIP_9588,1,3,5,9,104,0.67,88,0,5,1,21.83,4,0,31,80.96,Medium
DR_42,TRIP_9589,10,3,0,10,66,0.48,80,0,0,6,11.71,2,0,41,97.98,Low
DR_280,TRIP_9590,6,6,6,17,102,0.64,74,1,3,0,17.47,3,0,41,72.94,Low
DR_239,TRIP_9591,0,0,5,8,6,0.69,93,3,1,5,18.59,0,2,60,64.98,Medium
DR_205,TRIP_9592,3,6,4,13,41,0.86,82,2,5,2,15.56,2,1,60,72.9,High
